序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
6830,873675,宇恒股份,-0.13,23817505.15,-13.5000576002,,-1284133.16,-191.81,,1.409617659,-8.71,0.535734643,21.7556136437,,2026-04-22
6831,873647,奥琳斯邦,0.11,114810541.03,-6.3842059005,,1253530.94,164.98,,0.987820205085,12.95,-0.026337737288,22.5657571662,,2026-04-22
6832,873646,虚现科技,0.08,52203491.76,10.9764924826,,527421.81,168.07,,4.274146071694,1.81,1.556733099678,41.8532923247,,2026-04-22
6833,873640,纽科电子,15.42,233153772.93,-6.8030593088,,77103386.81,-6.27,,35.370335808,44.49,18.962567468,47.7021801244,,2026-04-22
6834,873623,苍梧物业,0.2,144000071.94,15.6624349484,,2284392.4,815.1,,4.832521204348,4.23,0.000579715652,10.7996270422,,2026-04-22
6835,873601,瓯宝股份,0.27,205516366.82,-5.6834343359,,19991857.61,-14.52,,1.88596946355,14.9,0.525660447154,26.5706976018,,2026-04-22
6836,873591,光合生物,0.06,39231822.74,-26.8313623588,,638627.56,155.38,,2.367651149312,2.69,0.020483493124,15.1225880309,,2026-04-22
6837,873569,博大新材,0.18,469543578.97,2.2517453056,,6358018.65,-71.34,,4.807838779472,3.65,0.730136802087,19.813715075,,2026-04-22
6838,873566,上元家居,0.22,197213947.03,8.3991972599,,11499114.14,-30.96,,2.383612998635,9.87,-0.438626711306,13.384690169,,2026-04-22
6839,873561,瑞达股份,-0.09,340195963.27,-14.4115677568,,-7218077.55,-64.9,,0.948573874875,-9.06,-0.04174826525,2.3331806097,,2026-04-22
6840,873559,达民股份,0.2849,344854729.31,35.1001516641,,21369368.68,56.5,,2.905478604533,10.19,0.097338011733,16.8635519821,,2026-04-22
6841,873543,信测通信,0.32,84428415.05,8.7317516627,,16376885.13,11.22,,1.976489492143,16.46,0.381621610826,50.7731482637,,2026-04-22
6842,873517,三胜电器,0.43,277557523.23,-3.419675467,,13004685.61,-53.28,,2.111346977,19.55,-0.030517619,20.7738643359,,2026-04-22
6843,873504,中安电子,0.91,199140969.45,19.8677257562,,30637301.31,38.72,,8.365808063093,11.55,0.606848974648,43.6308494982,,2026-04-22
6844,873477,同方德诚,0.25,62109996.17,-23.1145647278,,5567329.74,-65.69,,3.989106073182,6.46,0.346261395,40.6316347709,,2026-04-22
6845,873469,银杉股份,0.27,350649794.74,-4.5892916842,,12531314.52,-30.82,,4.284157703873,6.6,1.282195036805,17.745860107,,2026-04-22
6846,873459,鼎丰股份,-0.26,610125970.79,-24.5227556805,,-22617289.44,-149.52,,9.001853724318,-2.81,0.19916737,-2.448378875,,2026-04-22
6847,873453,家盛控股,-0.21,0.0,,,-1294380.94,-54.28,,0.68,-37.07,-0.129976479,,,2026-04-22
6848,873447,四菱电子,0.2619,57750032.72,70.451719649,12.2146,5940083.68,254.95,502.7469,1.504542569665,18.97,-0.514979598765,50.1419352789,,2026-04-22
6849,873415,翔云智能,0.57,49529544.22,24.5582604756,,8577933.23,88.9,,2.669122402667,23.5,1.071924074,37.010339422,,2026-04-22
6850,873406,华甬新材,2.2,53236559.49,26.7391820319,,17976430.43,89.36,,9.375404311736,26.13,1.87509153912,51.6414706423,,2026-04-22
6851,873356,龙门医药,0.44,76567287.07,40.9523611463,,9358687.74,-9.01,,3.260160768039,12.75,0.925410383107,39.1152927002,,2026-04-22
6852,873283,太速科技,0.33,9518502.51,-17.3395400738,,1766922.68,-7.09,,1.691599916975,19.82,0.227892531743,42.2550176961,,2026-04-22
6853,873251,荟煌科技,0.31,97003335.09,13.7991932171,,9178557.88,26.54,,1.894796066333,17.57,0.250485196333,25.230101653,,2026-04-22
6854,873239,科苑生物,-0.23,78310918.3,2.3832705603,,-16105697.51,-301.42,,3.117863277606,-7.16,0.118600461865,16.7209623821,,2026-04-22
6855,873217,三科股份,1.11,512407021.89,17.7471146964,,47054484.64,69.09,,3.320022394046,35.94,-0.598354577121,17.0622870345,,2026-04-22
6856,873215,紫光优健,2.26,195810220.84,35.9980861581,,18084347.6,121.8,,5.2430908,54.96,1.36908639875,26.0599971549,,2026-04-22
6857,873148,ST颐泰,-0.65,31451368.92,104.4817019679,,-3408297.57,-552.91,,-0.423425645555,,-0.554514738054,18.1117461516,,2026-04-22
6858,873144,伊科能源,1.62,57133995.0,22.1922733736,,8116834.9,53.16,,6.373493876753,27.17,0.325738261738,54.6019341375,,2026-04-22
6859,873128,正业电子,1.04,251739724.41,8.6346382771,,23622947.11,14.54,,3.6560151303,31.97,0.466161691696,22.8423031783,,2026-04-22
6860,873084,艾德森,1.42,188553107.76,-0.8503851105,,28465987.86,-16.89,,4.7582357085,32.5,1.474537173,26.474161881,,2026-04-22
6861,873058,金新城,1.17,195203962.04,7.1892661019,,26391866.55,31.56,,4.209544974667,27.68,0.429343832444,19.7261703285,,2026-04-22
6862,873056,山东隆驰,-0.03,0.0,,,-146765.25,-59.08,,0.363947144,-7.75,-0.073315578,,,2026-04-22
6863,873051,国资康复,0.093,369056669.4,-5.2861135139,,3062582.81,-15.5,,3.70651777478,2.55,1.1592639806,11.0497323856,,2026-04-22
6864,873030,中基国威,-0.3,50627494.94,-23.2724942007,,-10233044.19,72.88,,4.861419141212,-6.04,0.015509070136,31.7545300218,,2026-04-22
6865,873020,江南矿业,0.31,286621719.19,6.2158618382,17.7137,63497818.22,-16.2,2.5408,2.603388512837,12.42,0.611694337131,58.9344866458,,2026-04-22
6866,873007,颍美股份,-0.23,43073450.29,81.2785391243,,-3529312.84,8.43,,0.151795490777,-86.74,-0.032075851779,10.3482198663,,2026-04-22
6867,872951,中平自动,0.02,96844824.91,-54.6151187585,,483643.36,-97.63,,2.248234373125,0.66,0.525856720938,13.0921584522,,2026-04-22
6868,872930,东钢新材,0.38,185240510.3,4.9969657327,,11436181.21,5.03,,2.63344101764,14.8,0.289832783437,12.8666161421,,2026-04-22
6869,872911,亿舟科技,-0.5,9361121.44,-12.4072452388,,-3643336.07,-292.4,,0.906169543759,-43.25,0.167533710088,30.8800178326,,2026-04-22
6870,872888,如石股份,0.32,183809413.38,0.9171241906,,22905390.93,42.17,,4.30504087672,7.46,0.617326539075,33.92566884,,2026-04-22
6871,872878,汇佳科技,-0.3,3614031.29,-86.7173147828,,-4514164.35,-413.42,,0.579807452768,-56.82,-0.177761461223,20.7332930977,,2026-04-22
6872,872870,卡乐福,-0.16,10222116.78,-43.5847821617,,-949522.36,-355.78,,2.022866161667,-7.6,0.249624763333,13.0513000263,,2026-04-22
6873,872865,源惠电气,0.87,41730494.91,-10.7401023248,,8684457.79,-14.42,,4.828943086,17.45,1.04751163,35.7167889864,,2026-04-22
6874,872864,佳景健康,0.4344,241694769.57,9.3976166693,,57341221.15,8.64,,2.436592102424,19.57,0.603198542197,35.5928845846,,2026-04-22
6875,872860,竞成云芯,-0.08,170824849.53,64.7401978187,,-1158458.66,81.49,,0.732975989286,-10.69,-0.144304072143,2.7215806382,,2026-04-22
6876,872840,泰和食品,0.26,230433664.49,-12.1533934501,,4789246.19,-36.31,,2.321524955567,11.77,-0.036437687366,10.2041030168,,2026-04-22
6877,872828,润泽生物,0.0237,31267376.69,48.9238454953,,905154.06,235.53,,1.098628109918,2.18,0.134025138719,28.2451144449,,2026-04-22
6878,872787,冬驭新材,0.62,148028088.8,12.4362316046,,12367730.64,498.4,,3.3849239845,20.11,0.130681985,23.3083498137,,2026-04-22
6879,872723,三木众合,0.14,59814962.53,36.2374966003,,1758979.96,597.62,,1.433705975255,10.44,0.091081920589,17.9119865947,,2026-04-22
6880,872720,赫尔墨斯,-0.51,70261973.3,-22.8195633434,,-33030431.07,-183.93,,0.290727485711,,-0.274784268897,19.7300591329,,2026-04-22
6881,872698,恒业国际,-0.14,710134738.24,-25.4260015777,,-3259375.07,-294.31,,3.087124571555,-4.46,0.950563146175,2.3508152905,,2026-04-22
6882,872689,烨达新材,0.08,49517579.56,-8.6242275905,,1872508.91,-39.94,,1.394185468085,5.63,0.235686209362,26.9599815634,,2026-04-22
6883,872658,零奔洋,0.4421,115129840.94,22.332907066,,20252492.63,528.23,,1.299476257799,36.03,0.624911525498,43.5926577247,,2026-04-22
6884,872624,早职到,-0.03,151171323.46,23.0047493369,,-672179.33,93.05,,0.135861800638,-276.04,-0.09265576874,10.2798767678,,2026-04-22
6885,872623,萌帮股份,0.16,379799897.86,-5.2328218691,,5958211.2,-24.41,,3.808316407846,3.96,0.729088397314,17.1760053959,,2026-04-22
6886,872594,中环电炉,0.35,36118591.38,14.2472443321,,3616781.41,-15.1,,2.800015514695,12.99,0.001760836227,45.7068653268,,2026-04-22
6887,872593,中创融科,-0.132,16217896.75,-25.9968442769,,-1321502.41,-1.18,,0.7804143,-15.63,0.245896838,11.8387096033,,2026-04-22
6888,872568,鸿润食品,-0.08,2180792118.49,-7.2951911462,,-16377044.73,-824.8803017948,,1.038759804355,-7.65,0.248180922435,1.6275832405,,2026-04-22
6889,872539,圣氏化学,0.25,163065064.99,16.92197386,,19115041.52,9.32,,3.321598004641,7.63,0.4064430784,29.1339569594,,2026-04-22
6890,872518,赛立信,0.09,33948721.3,-11.0535040467,,2535878.06,-16.69,,2.488847591859,3.63,0.366080201981,46.9134810388,,2026-04-22
6891,872488,广物木材,0.03,48268334.73,-6.4809560295,,2350361.25,-26.02,,1.300744507521,2.12,0.240364163454,64.9946217857,,2026-04-22
6892,872444,浩鸿达,0.0,36126090.05,-1.408750064,,15902.28,116.57,,0.33562394,0.43,0.08777578,41.5297547264,,2026-04-22
6893,872376,农好股份,0.67,1321472845.91,-9.2115431937,,25814228.17,-4.33,,6.463320303866,10.02,0.225561802062,5.9707719242,,2026-04-22
6894,872260,百丰医药,0.09,259622992.24,5.9135621651,,5188673.74,636.33,,1.74270196922,5.19,0.121149919028,8.7465663862,,2026-04-22
6895,872219,联科云,-0.2962,25268020.09,0.2567689351,,-7109775.15,-267.92,,0.226615245,-79.05,-0.0200613225,16.9198392861,,2026-04-22
6896,872212,利农生物,-0.03,78692710.81,0.500074695,,-1546568.75,-111.05,,1.581203582565,-1.75,0.000609766142,24.3153503966,,2026-04-22
6897,872199,宇洪科技,0.07,242888567.43,-9.2222732018,,7581138.08,52.47,,1.593673191507,4.38,0.012172421924,20.4857315997,,2026-04-22
6898,872166,新烽光电,0.25,155240611.83,-28.8063622926,,14594822.34,-72.74,,4.272802726453,5.94,-0.408581703738,55.3359755848,,2026-04-22
6899,872154,维真视界,0.54,88248282.92,3690.8651474153,,10725207.27,1634.83,,0.6573205885,139.36,-0.315509801,25.3774863249,,2026-04-22
6900,872143,宽惠股份,0.02,72924127.14,-6.6057258436,,166307.17,20.75,,1.76791276,0.95,0.275008728,18.2195993988,,2026-04-22
6901,872121,氟聚股份,0.11,87146706.75,25.5038301515,,3455811.5,-56.39,,2.610132770732,4.32,0.220349403252,23.7467759274,,2026-04-22
6902,872102,中苏科技,-0.36,80005180.5,-47.8942609774,,-29640097.76,-72.96,,1.445320113939,-19.98,0.395523892242,17.4856035229,,2026-04-22
6903,872093,大地牧业,-0.39,143930673.23,-35.033631427,,-26707775.92,-6046.26,,0.020120458166,-181.37,0.702613977671,-3.9304583054,,2026-04-22
6904,872076,智信信息,-0.18,42818765.91,-28.228265332,,-11185305.85,-1078.06,,1.175938522061,-14.19,0.074023957488,20.0411866097,,2026-04-22
6905,872061,ST孔明,-2.4429,54072035.93,-4.5487544855,,-5118325.77,-13.83,,-3.115714694816,,-1.905713033862,12.5918875864,,2026-04-22
6906,872058,鼎运智能,0.76,238912613.95,26.5329555251,,17774741.38,13.81,,3.471927450027,24.44,-2.278095049812,19.3154415864,,2026-04-22
6907,872055,天意药业,-0.09,45312549.43,-6.9443053608,,-4616925.46,-52.49,,1.438660354202,-6.03,0.183845795268,48.6073077923,,2026-04-22
6908,871958,中食龙珠,-0.02,3295765.89,-32.2188703668,,-233241.25,-522.55,,0.273122953,-8.19,-0.226719328,26.3550661361,,2026-04-22
6909,871945,隆鑫天润,0.3,174653433.33,-8.1268576003,,12673073.9,3.83,,1.81025765514,17.04,0.109540818925,17.8178333438,,2026-04-22
6910,871933,爱尔信,-0.13,68949133.95,-1.9458751577,,-5031245.77,-13904.22,,0.636097912135,-18.21,0.451917010983,36.0760779215,,2026-04-22
6911,871927,闽威实业,-0.11,352840349.19,-54.006633411,,-20916226.39,-132.26,,3.353693401883,-3.37,-0.110136709705,13.0328556685,,2026-04-22
6912,871882,速锋科技,0.1,87692762.25,28.9494911189,,6623425.36,298.8,,1.125661174308,9.48,0.172164990462,48.2343143205,,2026-04-22
6913,871842,中用设计,-0.45,20054247.34,92.8616893143,,-4511456.16,-52.97,,0.697888277228,-48.49,-0.331979881188,5.5264981089,,2026-04-22
6914,871783,新联股份,0.49,735348792.07,-1.7748117406,,24651381.63,-24.31,,2.7109543942,18.42,0.7621897724,4.9116038239,,2026-04-22
6915,871765,金梧股份,-0.21,85911001.44,23.369112289,,-4485219.91,-759.33,,1.151395779954,-16.63,0.067354392583,10.5099376898,,2026-04-22
6916,871695,乐善智能,0.37,192210636.29,38.4274888584,,11350962.44,183.87,,1.694848258065,24.67,0.818927780448,27.7955833825,,2026-04-22
6917,871672,新亚胜,0.74,358847122.47,-2.2120405866,,37135650.71,-16.23,,4.750746631415,16.55,1.117196341544,31.7938610584,,2026-04-22
6918,871653,德融嘉信,-0.21,19107218.93,-23.6302565781,,-1552688.75,-271.93,,1.518540259805,-12.32,0.368509558468,37.0187492273,,2026-04-22
6919,871618,健润科技,0.02,77116929.34,23.7059755745,,472609.77,-23.26,,0.567130553,4.26,0.046060649,19.6010838987,,2026-04-22
6920,871580,泰辰股份,-0.35,11177941.63,-31.2410538857,,-4188510.94,-401.34,,0.798932664141,-36.15,-0.36464975,-14.2709953478,,2026-04-22
6921,871511,双诚科技,0.109,154372602.4,-3.739925108,,5514112.37,96.14,,1.727585167258,6.43,0.506978718085,11.1029791579,,2026-04-22
6922,871458,一火科技,0.05,17391924.79,-22.1490378085,,1831241.47,837.76,,0.196862816827,31.83,0.123777234539,38.8037317979,,2026-04-22
6923,871430,艺恩数据,0.72,37355395.51,49.8608053579,,3635478.71,-12.49,,1.724233594089,52.44,-0.306660727094,48.7882322786,,2026-04-22
6924,871418,中尚传媒,0.09,177199074.88,-7.6636153233,,1871982.23,-0.23,,2.7880361185,3.41,-0.0826415945,6.2065618105,,2026-04-22
6925,871278,绿石碳,-0.19,13589802.58,25.182937555,,-2852886.13,62.68,,1.025734340667,-16.97,0.130469036667,42.3599261734,,2026-04-22
6926,871271,瑞泽能源,0.03,9568738.79,-12.504479033,,551966.73,-32.62,,1.11589407592,2.48,-0.004552395288,38.9804042294,,2026-04-22
6927,871262,康美风,0.51,17592152.34,40.2886216105,,4592672.53,19.36,,1.395685264444,35.63,0.462216547778,39.3921136883,,2026-04-22
6928,871258,吉田股份,-0.2,92420567.91,-9.0218847218,,-10761681.37,-445.22,,3.582124797302,-5.44,0.391946505485,29.489733537,,2026-04-22
6929,871229,合力创新,0.2,155715828.49,-1.4002481667,,10457744.52,-18.92,,2.169911924838,9.72,0.232475871883,35.0431302066,,2026-04-22
6930,871228,成名科技,0.34,90265179.52,-8.1412471469,,5479964.16,148.68,,2.366841427051,15.63,-0.865373742016,15.9348298497,,2026-04-22
6931,871200,ST圣贤,-0.04,193946.56,-49.5438548294,,-711654.92,39.25,,-0.085475199,,-0.026381176,52.7400176626,,2026-04-22
6932,871192,东审财税,0.07,31201071.17,-17.0600297887,,352550.36,-44.59,,2.505125400398,2.84,0.590424968127,44.9406349981,,2026-04-22
6933,871169,蓝耘科技,1.15,1062348720.92,43.1277662433,,91975678.13,79.62,,5.514780931163,20.04,7.679027407368,24.7716929938,,2026-04-22
6934,871148,艾科技术,-0.02,46940889.24,-5.4415910287,,-721184.3,50.36,,1.102445651202,-1.54,0.121914676184,50.8134181865,,2026-04-22
6935,871042,休恩科技,-0.1,56777293.77,-21.6750114472,,-3883963.67,-246.3,,0.882466282398,-10.49,0.10997797551,22.48804459,,2026-04-22
6936,871019,天沐影业,-0.39,3378113.21,69.0013211628,,-15953532.98,-13.61,,0.607650231719,-48.24,0.031351676029,3.7924486847,,2026-04-22
6937,870996,天缘股份,0.68,150851597.03,25.5906885008,,20771859.63,98.41,,4.547105959593,16.11,0.134104295992,34.8373414367,,2026-04-22
6938,870935,爱吉仁,0.14,53663329.86,7.9585782869,,11279760.36,11.52,,1.164643582424,12.77,0.127121768468,45.2757251803,,2026-04-22
6939,870925,爱侬养老,-0.1,45582285.31,-5.9029097275,,-1153337.57,-70.473660113,,2.335499784774,-4.15,0.214591020108,19.377007844,,2026-04-22
6940,870893,华龙股份,-0.014,220625.64,-44.5102491945,,-306760.81,-226.94,,0.000162203286,-195.59,0.022391961502,83.1541429183,,2026-04-22
6941,870880,中立格林,0.03,10621006.64,-19.717457329,,1380427.77,-21.3,,1.502304801263,2.35,0.152725963636,60.4449655066,,2026-04-22
6942,870877,星星服装,3.16,1145990011.71,11.0719803008,,182753688.67,35.15,,10.952611218567,31.41,2.870082431773,23.6563859318,,2026-04-22
6943,870875,豫辰药业,1.39,260717446.37,84.2359974437,,78547891.1,911.41,,3.674390912035,44.68,1.569249448142,48.7066216044,,2026-04-22
6944,870815,汇维科技,1.05,98779929.39,8.8965776074,,27309764.43,1.74,,4.305547774231,27.3,1.124692554231,50.6043884812,,2026-04-22
6945,870788,润雅科技,0.11,1886792.46,-42.8571427706,,550741.74,-74.72,,0.879278796,13.36,0.127107824,46.7017283925,,2026-04-22
6946,870784,鲁强电工,0.14,59904289.58,-0.4362227596,,2871951.51,3.37,,2.182905211386,6.6,0.390198837129,8.5456963531,,2026-04-22
6947,870669,普瑾特,0.93,284729237.42,5.5951662009,,28469810.43,2.02,,6.445842687516,14.95,1.274977893304,29.9250655402,,2026-04-22
6948,870632,卓金光电,0.0046,10172801.5,-17.2431580658,,390185.05,129.56,,0.506686225529,0.91,0.053304692941,36.9296958168,,2026-04-22
6949,870624,国瑞税务,0.82,108664856.12,-14.9091133122,,61296571.86,-13.74,,2.3785778496,31.43,0.739694761467,76.7274727332,,2026-04-22
6950,870619,水利咨询,0.42,151851320.51,-5.6593028186,,4207785.69,-74.36,,13.038758916,3.23,1.767438015,32.2582745909,,2026-04-22
6951,870579,骏恺环境,-0.17,21848929.37,0.5302486926,,-1716505.26,78.06,,0.878506766946,-17.8,0.412457036344,20.6338834441,,2026-04-22
6952,870557,华中人才,0.47,573636270.06,4.4594413683,,4697925.77,-30.13,,2.760628575,16.92,-1.789080152,2.1721760078,,2026-04-22
6953,870553,久信模具,-0.11,54772397.85,30.2323775509,,-2384060.51,72.33,,1.022867741216,-10.49,0.15021420038,21.3738015671,,2026-04-22
6954,870548,凯奥能源,0.39,220169505.17,-21.5171602077,,11711170.75,-32.72,,2.787741196333,15.06,0.804301356667,13.9201401058,,2026-04-22
6955,870519,弘盛特阀,0.23,193308758.33,-10.2729998944,,11892723.38,-25.39,,3.589700389231,6.47,0.895340978269,28.8644449802,,2026-04-22
6956,870451,立峰股份,0.2969,159062181.36,19.4007058185,,14842996.38,6.75,,3.2218181402,9.5,0.7772735142,27.160283023,,2026-04-22
6957,870264,奥瑞拓,0.62,258986374.37,-2.4082648976,,31852641.02,25.17,,4.086051930107,16.11,0.68430114224,37.970808576,,2026-04-22
6958,870236,恒光塑胶,0.72,114925787.22,37.3230592642,,7224045.8,2249.61,,4.174601634,18.94,0.180669913,15.209253713,,2026-04-22
6959,870212,奥旺迪,-0.06,25399768.64,-41.625954511,,-1119022.43,-173.9796238656,,1.307443582375,-4.71,0.355274338517,4.8963558591,,2026-04-22
6960,870170,宇林德,-0.39,129435286.08,-10.2997869838,,-39908600.55,-99.83,,1.706064983419,-38.92,0.064306714687,-7.7580853677,,2026-04-22
6961,870167,三佳股份,0.12,58326670.71,-0.9890695588,,1796109.49,-49.31,,2.202859517333,5.22,0.342566450667,35.7720952799,,2026-04-22
6962,870150,科网股份,0.39,84318678.18,-15.3717267156,,9647110.01,0.45,,3.081961862905,13.53,0.745489539479,37.2649793002,,2026-04-22
6963,870000,龙存科技,0.5369,29200034.38,37.0715697235,,6443167.66,280.41,,1.233294155833,55.65,0.872793364167,88.606917832,,2026-04-22
6964,839954,汇杰设计,-0.4,51693405.03,4.6464012658,,-28474789.34,-39.85,,1.294266696305,-26.84,-0.056217579479,22.4808351921,,2026-04-22
6965,839938,天明科技,-0.12,21717643.36,-0.1263841392,,-2740614.6,16.8743722067,,0.442154126594,-24.73,-0.05237618306,53.2779981152,,2026-04-22
6966,839934,颐丰智农,-0.28,632630917.08,25.3309084875,,-27143613.45,-258.49,,4.709200090909,-5.81,-0.41886944,6.5188490803,,2026-04-22
6967,839914,阿推传媒,-0.11,0.0,,,-1703811.5,5.9673325168,,1.222328172,-8.82,-0.116308534667,,,2026-04-22
6968,839839,欣宝科技,0.14,93584133.2,-0.98640083,,4414694.57,-34.84,,2.237304179221,6.62,0.156734412662,13.474651812,,2026-04-22
6969,839822,合益食品,-0.19,28971031.41,-45.0192141905,,-11367454.01,-22.1,,0.853779530295,-19.97,-0.082696575632,12.3268784237,,2026-04-22
6970,839786,源明杰,0.85,70971515.36,3.068055972,,14374968.54,37.02,,2.713838076471,33.95,0.839100789412,48.6503707788,,2026-04-22
6971,839778,申立股份,0.04,52016001.06,-9.1437875021,,751868.16,254.51,,2.043668211659,1.86,-0.089097592012,20.8106286708,,2026-04-22
6972,839686,天优科技,-0.06,3564844.39,-37.9871119069,,-1445913.94,-237.77,,0.760548029644,-7.24,0.070868142688,48.0054998979,,2026-04-22
6973,839675,湖北兴欣,-0.09,184731724.15,12.8643477714,,-9120909.97,16.18,,2.730264736311,-3.16,0.068673202786,18.2196614549,,2026-04-22
6974,839642,普泰尔,-0.162,56128977.29,1.0146909384,,-3656174.23,71.78,,2.02156495371,-7.7,0.163607475526,41.3624919621,,2026-04-22
6975,839561,永裕股份,0.11,182318009.53,12.6633845005,,4713899.48,46.6,,1.257833104944,8.79,0.054151670787,14.5405125135,,2026-04-22
6976,839482,旭彤电子,-0.16,40573601.83,-25.1110700167,,-4418584.29,-227.23,,3.070472609329,-4.97,0.686540341537,40.0857763335,,2026-04-22
6977,839477,迈凯诺,0.73,98123393.27,-0.8005870772,,16718631.71,3.05,,3.187938143632,24.42,0.73004498294,33.4080815161,,2026-04-22
6978,839472,亮威科技,0.95,46786733.29,-12.7425698676,,4738428.51,-44.94,,3.798119874,23.45,1.17606474,34.9422827592,,2026-04-22
6979,839411,涛生医药,-0.14,73947324.14,94.9936702777,,-9011562.18,59.24,,0.173782057732,-56.1,0.122423313881,12.0950790228,,2026-04-22
6980,839406,安居乐,0.25,87681616.59,84.4029058568,,7877415.63,694.83,,3.887000466601,6.66,-0.969793470523,34.2431616885,,2026-04-22
6981,839350,翔飞科技,0.52,149635707.45,7.1066841019,,13019506.12,-8.09,,3.4071253616,15.72,-0.0015516348,22.3641125439,,2026-04-22
6982,839308,嘉美斯,-0.02,19540704.17,6.7538009068,,-431461.21,24.27,,0.10542174,-18.56,-0.0091577075,18.0384409862,,2026-04-22
6983,839306,八达股份,-0.06,10863166.09,-86.049600736,,-9754181.74,-25.94,,1.235875582898,-4.79,0.17738391704,5.4370043237,,2026-04-22
6984,839275,众信科技,0.02,74278809.43,-3.4677848926,,1843447.16,-60.26,,1.288086365738,1.71,0.050816046432,16.4010735545,,2026-04-22
6985,839207,雅励股份,0.08,474654140.9,15.88102922,,5138641.33,201.87,,2.805452478758,3.04,-0.036783304085,5.3318647978,,2026-04-22
6986,839178,伟思创,0.28,155974302.13,45.6440841347,,4416206.62,1355.59,,0.87329960375,37.54,0.282546279375,11.9123473651,,2026-04-22
6987,839173,悦诚达,0.58,23563095.32,-35.6987346763,,5767225.71,-36.76,,2.126124401,28.87,0.003693998,47.7415018156,,2026-04-22
6988,839155,聚塔科技,-0.0654,6799657.24,-15.5745403827,,-1308047.69,-183.93,,0.442203087,-13.77,0.0337912795,20.8700737392,,2026-04-22
6989,839137,金禾软件,-0.04,39408848.05,-4.8840574198,,-1713169.83,-159.85,,1.262305737266,-2.7,-0.214416100737,26.6632083147,,2026-04-22
6990,839086,圣剑网络,-0.04,58258031.07,-23.5763398053,,-1500843.29,87.31,,3.069877330166,-1.32,0.10636755634,39.6251953525,,2026-04-22
6991,839071,ST久源,-0.035,28600.0,29.4117647059,,-1713865.5,26.42,,-0.079458873825,,-0.013021835295,-1406.5170629371,,2026-04-22
6992,839032,动力未来,1.74,549977459.86,5.6288779143,,47531048.14,255.43,,9.228994987845,20.53,2.58164911025,17.2544059213,,2026-04-22
6993,838826,华茂林业,-0.12,10299698.3,74.4734031365,,-3193881.31,-33.76,,0.711789000282,-11.47,-0.122596378094,0.2409954086,,2026-04-22
6994,838823,海天消防,0.05,225889087.61,9.8426950177,,2947112.16,-20.17,,1.912823952151,2.84,0.084332738838,16.3145708763,,2026-04-22
6995,838798,瑞星时光,-0.5,361522518.8,-26.459860815,,-25531867.85,-969.86,,5.797684102575,-8.27,0.951275080914,28.4895234139,,2026-04-22
6996,838736,达意科技,-0.05,33090668.81,-28.7216906239,,-2752046.98,-230.22,,1.173531125115,-4.02,0.000937011454,54.9156520962,,2026-04-22
6997,838708,科能股份,0.16,115612643.35,-11.3510750183,,8570934.7,-37.32,,2.436574249876,6.81,-0.27792609314,45.9751347516,,2026-04-22
6998,838589,驼风科技,0.08,67389827.79,32.8357567489,,1772097.05,345.86,,1.691694911818,4.88,0.050312543182,24.8667814113,,2026-04-22
6999,838501,星宇耐力,0.19,25153194.41,-17.6257453297,,1536212.86,67.16,,1.80947196125,11.21,0.59920168875,43.7707731692,,2026-04-22
7000,838483,亿嘉股份,-0.4,39701781.04,-55.8327351983,,-21722479.2,-175.07,,0.322300365804,-76.97,-0.098680006654,8.3522038386,,2026-04-22
7001,838394,金润股份,1.19,256551035.88,49.0209110041,,53746908.79,82.54,,6.550501288945,19.4,0.366345733668,47.9610565196,,2026-04-22
7002,838381,德孚转向,1.29,332408906.47,3.5928706537,,51811837.22,-9.22,,8.577619584615,15.75,1.226509112407,33.0856033095,,2026-04-22
7003,838355,锐驰高科,0.06,107763445.34,-22.8675264584,,7335457.37,-41.5,,1.877248747459,3.48,0.096393738498,31.2265318762,,2026-04-22
7004,838324,广尔数码,0.27,5959167045.09,31.4748244665,,9414818.07,-23.47,,3.588357435714,7.64,3.916053710286,0.8125646129,,2026-04-22
7005,838313,神州安信,-0.02,79674114.33,6.368230466,,-336663.43,-140.59,,0.084177207857,-25.0,-0.574569307143,24.7244321643,,2026-04-22
7006,838293,ST般若,-0.9,21804433.13,-53.5806136538,,-4640651.99,37.57,,-0.421382514563,,-2.418003545631,9.3687367969,,2026-04-22
7007,838269,优合科技,-0.17,361261582.36,-0.4265489661,,-12524832.42,-367.06,,1.002399564763,-15.46,0.106677419147,9.0150552066,,2026-04-22
7008,838116,永盛装备,0.16,69540764.22,-36.0771551392,,4943877.71,-62.49,,1.539353216667,10.15,0.104745951,30.9150868288,,2026-04-22
7009,838099,ST日辉达,-0.59,4177565.24,-41.3223588676,,-3079641.05,-63.09,,-0.230097926923,,-0.204113684615,31.3165266092,,2026-04-22
7010,838092,安晶龙,0.07,84616920.01,-12.9270603033,,3460117.75,-60.77,,2.349682381854,2.95,-0.083476776726,40.4591880985,,2026-04-22
7011,838032,名品实业,-0.09,27368721.43,-21.3667866269,,-3207069.23,12.76,,0.892138631267,-9.24,0.067006416712,27.5014332666,,2026-04-22
