code,published,title,source,url,sentiment,positive_hits,negative_hits,risk_hits
688027,2026-07-23 23:08:55,国盾量子：拟与中电信量子集团等签订销售合同,财联社,http://finance.eastmoney.com/a/202607233819310365.html,0.0,0,0,0
688027,2026-08-03 18:11:00,深沪北百元股数量达170只，电子行业占比最高,证券时报网,http://finance.eastmoney.com/a/202608033829906556.html,0.0,0,0,0
300486,2026-07-29 20:18:00,解密主力资金出逃股 连续5日净流出347股,证券时报网,http://finance.eastmoney.com/a/202607293825302921.html,0.0,0,0,0
300486,2026-07-31 17:21:00,90股股东户数连续下降 （附股）,证券时报网,http://finance.eastmoney.com/a/202607313828403819.html,-1.25,0,1,0
300486,2026-07-28 18:47:00,解密主力资金出逃股 连续5日净流出375股,证券时报网,http://finance.eastmoney.com/a/202607283823623547.html,0.0,0,0,0
300486,2026-07-30 17:45:00,90股筹码连续3期集中,证券时报网,http://finance.eastmoney.com/a/202607303826813177.html,0.0,0,0,0
300486,2026-07-27 19:17:00,解密主力资金出逃股 连续5日净流出367股,证券时报网,http://finance.eastmoney.com/a/202607273822273283.html,0.0,0,0,0
300486,2026-07-31 10:39:00,创业板股最新股东户数降幅排行榜,证券时报网,http://finance.eastmoney.com/a/202607313828069585.html,0.0,0,0,0
300486,2026-07-30 10:26:00,创业板股最新筹码变动：15股股东户数降逾一成,证券时报网,http://finance.eastmoney.com/a/202607303826312889.html,0.0,0,0,0
300486,2026-07-21 16:49:00,14.27亿元主力资金今日抢筹机械设备板块,证券时报网,http://finance.eastmoney.com/a/202607213815604598.html,0.0,0,0,0
300486,2026-07-31 17:22:00,680家公司公布最新股东户数,证券时报网,http://finance.eastmoney.com/a/202607313828416795.html,0.0,0,0,0
300486,2026-07-30 17:46:00,股东户数降幅榜：28股最新股东户数降逾一成,证券时报网,http://finance.eastmoney.com/a/202607303826825540.html,0.0,0,0,0
002379,2026-08-03 16:26:02,宏桥控股002379龙虎榜数据08-03,东方财富Choice数据,http://finance.eastmoney.com/a/202608033829797764.html,0.0,0,0,0
002379,2026-08-01 00:15:00,002379拟定增120亿元，加码绿电和铝深加工,上海证券报,http://finance.eastmoney.com/a/202608013828775529.html,0.0,0,0,0
002379,2026-07-23 16:26:27,宏桥控股002379龙虎榜数据07-23,东方财富Choice数据,http://finance.eastmoney.com/a/202607233818931246.html,0.0,0,0,0
002379,2026-08-03 18:43:00,深股通现身12只个股龙虎榜,证券时报网,http://finance.eastmoney.com/a/202608033829918936.html,0.0,0,0,0
002379,2026-07-31 18:59:48,宏桥控股：拟定增募资不超120亿元 用于风电、光伏、铝深加工项目等,财联社,http://finance.eastmoney.com/a/202607313828483564.html,0.0,0,0,0
002379,2026-07-31 19:06:00,宏桥控股：拟定增募资不超120亿元 用于风电、光伏、铝深加工等项目,证券时报网,http://finance.eastmoney.com/a/202607313828502448.html,0.0,0,0,0
002379,2026-08-03 18:43:00,营业部最青睐个股曝光 6股净买入超亿元,证券时报网,http://finance.eastmoney.com/a/202608033829918720.html,0.0,0,0,0
002379,2026-08-03 10:50:00,宏桥控股：拟120亿元定增布局风光铝产业链 2026年3月末资产负债率52.36%,南方财经网,http://finance.eastmoney.com/a/202608033829587670.html,0.0,0,0,0
002379,2026-07-31 22:22:52,宏桥控股披露120亿元定增预案 募资将投向风光项目、铝深加工及补流还贷,央广财经,http://finance.eastmoney.com/a/202607313828697989.html,0.0,0,0,0
002379,2026-08-05 16:55:00,有色金属行业资金流入榜：紫金矿业、洛阳钼业等净流入资金居前,证券时报网,http://finance.eastmoney.com/a/202608053832634728.html,0.0,0,0,0
000657,2026-08-05 16:26:03,中钨高新000657龙虎榜数据08-05,东方财富Choice数据,http://finance.eastmoney.com/a/202608053832591148.html,0.0,0,0,0
000657,2026-08-05 17:13:00,8月5日龙虎榜净卖出额前10个股,南方财经网,http://finance.eastmoney.com/a/202608053832656154.html,0.0,0,0,0
000657,2026-08-05 17:15:00,8月5日龙虎榜机构席位买卖详情,南方财经网,http://finance.eastmoney.com/a/202608053832656211.html,0.0,0,0,0
000657,2026-08-05 22:03:00,深股通现身14只个股龙虎榜,证券时报网,http://finance.eastmoney.com/a/202608053832886640.html,0.0,0,0,0
000657,2026-08-05 18:59:51,10.8亿资金抢筹亨通光电，机构狂买东山精密丨龙虎榜,21世纪经济报道,http://finance.eastmoney.com/a/202608053832724888.html,0.0,0,0,0
000657,2026-08-04 22:39:00,3只个股大宗交易超5000万元,证券时报网,http://finance.eastmoney.com/a/202608043831523348.html,0.0,0,0,0
000657,2026-08-05 22:03:00,龙虎榜机构新动向：净买入15股,证券时报网,http://finance.eastmoney.com/a/202608053832884862.html,0.0,0,0,0
000657,2026-08-05 16:55:00,有色金属行业资金流入榜：紫金矿业、洛阳钼业等净流入资金居前,证券时报网,http://finance.eastmoney.com/a/202608053832634728.html,0.0,0,0,0
000657,2026-08-05 12:57:00,90只股上午收盘涨停(附股),证券时报网,http://finance.eastmoney.com/a/202608053832409087.html,0.0,0,0,0
000657,2026-08-03 18:11:00,12.37亿主力资金净流入，可控核聚变概念涨2.88%,证券时报网,http://finance.eastmoney.com/a/202608033829905351.html,0.0,0,0,0
301326,2026-07-27 16:24:00,19.42亿主力资金净流入，富士康概念涨4.41%,证券时报网,http://finance.eastmoney.com/a/202607273822130010.html,0.0,0,0,0
301326,2026-07-21 09:38:00,创业板两融余额减少165.84亿元,证券时报网,http://finance.eastmoney.com/a/202607213814401457.html,0.0,0,0,0
301326,2026-07-13 22:00:00,深股通现身17只个股龙虎榜,证券时报网,http://finance.eastmoney.com/a/202607133804206473.html,0.0,0,0,0
301326,2026-07-13 21:59:00,营业部最青睐个股曝光 2股净买入超5000万元,证券时报网,http://finance.eastmoney.com/a/202607133804193256.html,0.0,0,0,0
301326,2026-07-13 18:14:00,基金7月12日参与6家公司的调研活动,证券时报网,http://finance.eastmoney.com/a/202607133803932947.html,0.0,0,0,0
301326,2026-07-13 21:59:00,龙虎榜机构新动向：净买入18股 净卖出18股,证券时报网,http://finance.eastmoney.com/a/202607133804194458.html,-3.25,0,1,1
301326,2026-07-13 16:55:00,电子行业资金流出榜：兆易创新、华天科技等净流出资金居前,证券时报网,http://finance.eastmoney.com/a/202607133803836829.html,1.0,1,0,0
301326,2026-07-10 15:24:00,今日突破半年线个股,证券时报网,http://finance.eastmoney.com/a/202607103801774388.html,1.0,1,0,0
301326,2026-07-09 15:45:00,今日56只个股突破年线,证券时报网,http://finance.eastmoney.com/a/202607093800019930.html,1.0,1,0,0
301326,2026-07-13 09:25:00,创业板公司融资余额减少9.53亿元，12股遭减仓超10%,证券时报网,http://finance.eastmoney.com/a/202607133802794057.html,0.0,0,0,0
605196,2026-07-22 16:57:26,华通线缆605196龙虎榜数据07-22),东方财富Choice数据,http://finance.eastmoney.com/a/202607223817314133.html,0.0,0,0,0
605196,2026-07-22 17:01:12,华通线缆605196.SH)：股票交易异常波动公告,界面新闻,http://finance.eastmoney.com/a/202607223817328676.html,0.0,0,0,0
605196,2026-07-29 09:56:00,华通线缆：拟大幅增加外汇套期保值额度至3.5亿美元,南方财经网,http://finance.eastmoney.com/a/202607293824651175.html,0.0,0,0,0
605196,2026-07-28 16:56:09,华通线缆：拟对全资孙公司釜山电缆增资不超过4500万美元,财联社,http://finance.eastmoney.com/a/202607283823553440.html,0.0,0,0,0
605196,2026-07-27 19:17:00,强势股追踪 主力资金连续5日净流入114股,证券时报网,http://finance.eastmoney.com/a/202607273822271049.html,0.0,0,0,0
605196,2026-07-23 20:17:07,华通线缆起诉加拿大客户追讨货款，涉案金额2.45亿元，公司首季经营现金流失血,深圳商报·读创,http://finance.eastmoney.com/a/202607233819164066.html,-1.25,0,1,0
605196,2026-07-23 23:01:32,华通线缆与旗下韩国公司“跨洋”起诉加拿大客户 追索超2亿元货款,每日经济新闻,http://finance.eastmoney.com/a/202607233819307983.html,0.0,0,0,0
605196,2026-07-22 15:26:00,涨停股复盘：12股封单超亿元,证券时报网,http://finance.eastmoney.com/a/202607223817228130.html,0.0,0,0,0
605196,2026-07-22 12:45:00,52只股上午收盘涨停(附股),证券时报网,http://finance.eastmoney.com/a/202607223817052378.html,0.0,0,0,0
605196,2026-07-20 20:48:24,终止向不特定对象发行可转债！华通线缆盈利承压，负债总额急速攀升,深圳商报·读创,http://finance.eastmoney.com/a/202607203813591127.html,0.75,2,1,0
603308,2026-08-03 18:11:00,航空发动机概念涨2.67%，主力资金净流入47股,证券时报网,http://finance.eastmoney.com/a/202608033829906398.html,0.0,0,0,0
603308,2026-08-03 18:11:00,12.37亿主力资金净流入，可控核聚变概念涨2.88%,证券时报网,http://finance.eastmoney.com/a/202608033829905351.html,0.0,0,0,0
603308,2026-06-18 16:45:16,应流股份603308.SH)：因独立董事人数不足被安徽证监局责令改正，已提名增选独立董事,界面新闻,http://finance.eastmoney.com/a/202606183776188330.html,0.0,0,0,0
603308,2026-08-03 18:11:00,26.42亿主力资金净流入，核电概念涨2.68%,证券时报网,http://finance.eastmoney.com/a/202608033829906019.html,0.0,0,0,0
603308,2026-07-20 21:15:00,6只个股大宗交易超5000万元,证券时报网,http://finance.eastmoney.com/a/202607203813626890.html,0.0,0,0,0
603308,2026-06-08 16:52:40,应流股份603308.SH)：拟使用5亿元闲置募集资金临时补充流动资金,界面新闻,http://finance.eastmoney.com/a/202606083763632129.html,0.0,0,0,0
603308,2026-07-15 18:28:00,三位百亿基金经理二季度持仓曝光 代表作基金近一年均涨超160%,澎湃新闻,http://finance.eastmoney.com/a/202607153807595561.html,0.0,0,0,0
603308,2026-07-06 16:45:00,强势股追踪 主力资金连续5日净流入173股,证券时报网,http://finance.eastmoney.com/a/202607063795176581.html,0.0,0,0,0
603308,2026-07-09 09:24:00,103只股即将实施分红（名单）,证券时报网,http://finance.eastmoney.com/a/202607093799361733.html,1.0,1,0,0
603308,2026-07-06 16:46:00,48.81亿元资金今日流出机械设备股,证券时报网,http://finance.eastmoney.com/a/202607063795176998.html,0.0,0,0,0
300972,2026-08-04 10:29:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202608043830894311.html,0.0,0,0,0
300972,2026-08-04 09:26:00,杠杆资金逆市增仓204股,证券时报网,http://finance.eastmoney.com/a/202608043830659653.html,0.0,0,0,0
300972,2026-08-04 09:46:00,创业板股融资余额增幅榜（附股）,证券时报网,http://finance.eastmoney.com/a/202608043830741948.html,0.0,0,0,0
300972,2026-07-30 21:25:00,10只个股大宗交易超5000万元,证券时报网,http://finance.eastmoney.com/a/202607303827011428.html,0.0,0,0,0
300972,2026-07-28 12:02:00,今日33只个股突破半年线,证券时报网,http://finance.eastmoney.com/a/202607283823307750.html,1.0,1,0,0
300972,2026-07-28 16:37:00,【盘中播报】36只个股突破半年线,证券时报网,http://finance.eastmoney.com/a/202607283823542672.html,1.0,1,0,0
300972,2026-07-28 16:36:00,今日42只个股突破半年线,证券时报网,http://finance.eastmoney.com/a/202607283823576816.html,1.0,1,0,0
300972,2026-07-28 10:42:00,【盘中播报】29只个股突破半年线,证券时报网,http://finance.eastmoney.com/a/202607283823258927.html,1.0,1,0,0
300972,2026-07-29 20:18:00,4.73亿主力资金净流入，乳业概念涨6.18%,证券时报网,http://finance.eastmoney.com/a/202607293825301923.html,0.0,0,0,0
300972,2026-07-27 11:59:00,今日盘中突破年线个股,证券时报网,http://finance.eastmoney.com/a/202607273821884711.html,1.0,1,0,0
300475,2026-07-13 17:43:00,300475，业绩预增超21倍，股价却“20cm”跌停,上海证券报,http://finance.eastmoney.com/a/202607133803902658.html,1.0,1,0,0
300475,2026-08-03 16:08:03,8月3日A股收盘综述：科创50指数跌超5% 核电板块逆市上行,央广财经,http://finance.eastmoney.com/a/202608033829788541.html,0.0,0,0,0
300475,2026-08-03 11:54:54,8月3日A股午评：科创50指数半日跌3.73% 沪深两市半日成交额缩量超4200亿元,央广财经,http://finance.eastmoney.com/a/202608033829653976.html,0.0,0,0,0
300475,2026-07-31 17:21:00,【盘中播报】182只股长线走稳 站上年线,证券时报网,http://finance.eastmoney.com/a/202607313828414495.html,0.0,0,0,0
300475,2026-07-31 12:45:00,今日172只个股突破年线,证券时报网,http://finance.eastmoney.com/a/202607313828137730.html,1.0,1,0,0
300475,2026-07-31 10:39:00,今日盘中突破年线个股,证券时报网,http://finance.eastmoney.com/a/202607313828069910.html,1.0,1,0,0
300475,2026-08-03 09:37:00,43股获杠杆资金净买入超亿元,证券时报网,http://finance.eastmoney.com/a/202608033829354426.html,0.0,0,0,0
300475,2026-08-05 22:04:00,存储芯片概念上涨6.17%，51股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202608053832891924.html,0.0,0,0,0
300475,2026-07-31 17:21:00,电子行业今日净流入资金307.65亿元，东山精密等69股净流入资金超亿元,证券时报网,http://finance.eastmoney.com/a/202607313828409015.html,0.0,0,0,0
300475,2026-07-30 17:45:00,电子行业7月30日资金流向日报,证券时报网,http://finance.eastmoney.com/a/202607303826825345.html,0.0,0,0,0
300749,2026-08-04 16:26:00,今日171只个股跨越牛熊分界线,证券时报网,http://finance.eastmoney.com/a/202608043831214516.html,0.0,0,0,0
300749,2026-07-31 15:30:00,顶固集创成立云算科技公司 含AI硬件销售业务,证券时报网,http://finance.eastmoney.com/a/202607313828275120.html,0.0,0,0,0
300749,2026-07-29 10:48:00,【盘中播报】62只个股跨越牛熊分界线,证券时报网,http://finance.eastmoney.com/a/202607293824889836.html,0.0,0,0,0
300749,2026-07-20 21:02:13,玫瑰岛盈利增长隐忧：期间费用率向行业均值靠拢，“出海”故事难掩价格困局|读懂IPO,时代周报,http://finance.eastmoney.com/a/202607203813620177.html,2.0,2,0,0
300749,2026-06-29 17:05:00,强势股追踪 主力资金连续5日净流入77股,证券时报网,http://finance.eastmoney.com/a/202606293786727381.html,0.0,0,0,0
300749,2026-06-26 16:56:00,强势股追踪 主力资金连续5日净流入74股,证券时报网,http://finance.eastmoney.com/a/202606263784827057.html,0.0,0,0,0
300749,2026-06-25 12:02:00,51只股中线走稳 站上半年线,证券时报网,http://finance.eastmoney.com/a/202606253782810329.html,0.0,0,0,0
300749,2026-06-03 11:05:00,【盘中播报】72只个股突破半年线,证券时报网,http://finance.eastmoney.com/a/202606033758764591.html,1.0,1,0,0
300749,2026-04-27 09:20:57,顶固集创300749.SZ)：2025年年报净利润为891.06万元,界面新闻,http://finance.eastmoney.com/a/202604273719574394.html,-1.25,0,1,0
300749,2026-06-01 14:10:00,177只股中线走稳 站上半年线,证券时报网,http://finance.eastmoney.com/a/202606013755957640.html,0.0,0,0,0
688629,2026-06-27 18:34:00,002485，实控人无期徒刑！688629，下周解禁市值超400亿元,数据宝,http://finance.eastmoney.com/a/202606273785464369.html,-1.25,0,1,0
688629,2026-08-04 18:14:00,8月4日科创板主力资金净流入75.51亿元,证券时报网,http://finance.eastmoney.com/a/202608043831314742.html,0.0,0,0,0
688629,2026-08-03 18:10:00,8月3日科创板主力资金净流出51.64亿元,证券时报网,http://finance.eastmoney.com/a/202608033829906112.html,0.0,0,0,0
688629,2026-07-27 17:52:08,华丰科技：初步确定的本次询价转让价格为126.66元/股,科创板日报,http://finance.eastmoney.com/a/202607273822209217.html,0.0,0,0,0
688629,2026-08-05 22:04:00,科创板平均股价51.52元 19股股价超300元,证券时报网,http://finance.eastmoney.com/a/202608053832894422.html,0.0,0,0,0
688629,2026-08-04 16:48:00,92只科创板股票跻身百元股阵营,证券时报网,http://finance.eastmoney.com/a/202608043831237935.html,0.0,0,0,0
688629,2026-07-31 17:21:00,科创板资金动向：28股主力资金净流入超亿元,证券时报网,http://finance.eastmoney.com/a/202607313828410238.html,0.0,0,0,0
688629,2026-08-03 18:11:00,科创板平均股价48.05元，82股股价超百元,证券时报网,http://finance.eastmoney.com/a/202608033829905225.html,0.0,0,0,0
688629,2026-07-24 19:03:00,华丰科技：股东拟询价转让公司1.39%股份,证券时报网,http://finance.eastmoney.com/a/202607243820624722.html,0.0,0,0,0
688629,2026-07-24 18:53:27,华丰科技：股东拟询价转让651.38万股股份,财联社,http://finance.eastmoney.com/a/202607243820617792.html,0.0,0,0,0
688656,2026-07-15 18:24:00,浩欧博：子公司获7项医疗器械注册证,财中社,http://finance.eastmoney.com/a/202607153807584911.html,0.0,0,0,0
688656,2026-07-15 18:08:07,浩欧博：全资子公司获7项医疗器械注册证,财联社,http://finance.eastmoney.com/a/202607153807571691.html,0.0,0,0,0
688656,2026-07-16 08:01:26,上海开出脑机接口首张处方并成功手术；按病种付费新方案发布在即,21世纪经济报道,http://finance.eastmoney.com/a/202607163808160837.html,1.0,1,0,0
688656,2026-07-06 16:45:00,科创板平均股价61.86元，33股股价超300元,证券时报网,http://finance.eastmoney.com/a/202607063795171716.html,0.0,0,0,0
688656,2026-07-03 16:39:00,科创板百元股达126只，联讯仪器股价最高,证券时报网,http://finance.eastmoney.com/a/202607033793601155.html,0.0,0,0,0
688656,2026-07-02 17:29:00,科创板平均股价62.72元，126股股价超百元,证券时报网,http://finance.eastmoney.com/a/202607023792004973.html,0.0,0,0,0
688656,2026-07-01 16:27:00,科创板平均股价66.46元，133股股价超百元,证券时报网,http://finance.eastmoney.com/a/202607013790231042.html,0.0,0,0,0
688656,2026-06-16 16:01:00,今日突破五日均线个股一览,证券时报网,http://finance.eastmoney.com/a/202606163773040443.html,1.0,1,0,0
688656,2026-06-16 14:12:00,今日636只个股突破五日均线,证券时报网,http://finance.eastmoney.com/a/202606163772938783.html,-2.25,1,1,1
688656,2026-06-22 16:58:00,125只科创板股票跻身百元股阵营,证券时报网,http://finance.eastmoney.com/a/202606223778092234.html,0.0,0,0,0
002842,2026-08-05 16:55:00,有色金属行业资金流入榜：紫金矿业、洛阳钼业等净流入资金居前,证券时报网,http://finance.eastmoney.com/a/202608053832634728.html,0.0,0,0,0
002842,2026-07-28 21:54:39,翔鹭钨业向特定对象发行股票申请获证监会同意注册批复,央广财经,http://finance.eastmoney.com/a/202607283823813913.html,0.0,0,0,0
002842,2026-08-05 12:57:00,90只股上午收盘涨停(附股),证券时报网,http://finance.eastmoney.com/a/202608053832409087.html,0.0,0,0,0
002842,2026-07-29 10:48:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202607293824889437.html,0.0,0,0,0
002842,2026-07-29 09:36:00,杠杆资金逆市增仓159股,证券时报网,http://finance.eastmoney.com/a/202607293824511840.html,0.0,0,0,0
002842,2026-07-27 10:20:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202607273821831710.html,0.0,0,0,0
002842,2026-06-11 10:53:00,002842，直线拉涨停,中国基金报,http://finance.eastmoney.com/a/202606113768025183.html,0.0,0,0,0
002842,2026-06-11 12:16:00,小金属爆发！002842、002378涨停,上海证券报,http://finance.eastmoney.com/a/202606113768090063.html,0.0,0,0,0
002842,2026-07-22 21:24:23,广东167家公司发布半年业绩预告，近半数净利润高速增长,第一财经,http://finance.eastmoney.com/a/202607223817622990.html,2.0,2,0,0
002842,2026-07-14 17:22:00,7月14日龙虎榜净卖出额前10个股,南方财经网,http://finance.eastmoney.com/a/202607143805699484.html,0.0,0,0,0
300720,2026-08-04 16:25:45,海川智能300720龙虎榜数据08-04),东方财富Choice数据,http://finance.eastmoney.com/a/202608043831201267.html,0.0,0,0,0
300720,2026-08-05 07:25:00,上证早知道｜301382，签下46亿元算力大单；300720股价异动，收购半导体资产未定,上海证券报,http://finance.eastmoney.com/a/202608053831650184.html,0.0,0,0,0
300720,2026-08-03 18:43:00,53股每笔成交量增长超50%,证券时报网,http://finance.eastmoney.com/a/202608033829919045.html,1.0,1,0,0
300720,2026-08-05 09:53:00,254股融资余额增幅超5%,证券时报网,http://finance.eastmoney.com/a/202608053832233087.html,0.0,0,0,0
300720,2026-08-04 10:29:00,【数据揭秘】融资客看好个股一览,证券时报网,http://finance.eastmoney.com/a/202608043830894311.html,0.0,0,0,0
300720,2026-08-05 09:53:00,26只创业板股获杠杆资金加仓超10%,证券时报网,http://finance.eastmoney.com/a/202608053832233839.html,0.0,0,0,0
300720,2026-08-04 09:26:00,杠杆资金逆市增仓204股,证券时报网,http://finance.eastmoney.com/a/202608043830659653.html,0.0,0,0,0
300720,2026-07-31 17:22:00,今日138只股长线走稳 站上年线,证券时报网,http://finance.eastmoney.com/a/202607313828420098.html,1.0,1,0,0
300720,2026-07-31 17:21:00,【盘中播报】182只股长线走稳 站上年线,证券时报网,http://finance.eastmoney.com/a/202607313828414495.html,1.0,1,0,0
300720,2026-08-04 09:46:00,创业板股融资余额增幅榜（附股）,证券时报网,http://finance.eastmoney.com/a/202608043830741948.html,0.0,0,0,0
688325,2026-08-05 17:24:30,赛微微电688325.SH)：财务总监胡敬宝辞任，聘任李玮俊接任,界面新闻,http://finance.eastmoney.com/a/202608053832663149.html,-1.25,0,1,0
688325,2026-08-05 17:11:00,赛微微电：李玮俊接任财务总监,财中社,http://finance.eastmoney.com/a/202608053832655540.html,0.0,0,0,0
688325,2026-08-05 22:04:00,科创板平均股价51.52元 19股股价超300元,证券时报网,http://finance.eastmoney.com/a/202608053832894422.html,-3.25,0,1,1
688325,2026-08-04 16:48:00,92只科创板股票跻身百元股阵营,证券时报网,http://finance.eastmoney.com/a/202608043831237935.html,0.0,0,0,0
688325,2026-08-03 18:11:00,科创板平均股价48.05元，82股股价超百元,证券时报网,http://finance.eastmoney.com/a/202608033829905225.html,0.0,0,0,0
688325,2026-08-03 18:11:00,深沪北百元股数量达170只，电子行业占比最高,证券时报网,http://finance.eastmoney.com/a/202608033829906556.html,0.0,0,0,0
688325,2026-07-29 09:36:00,236只科创板股融资余额环比增加,证券时报网,http://finance.eastmoney.com/a/202607293824520630.html,0.0,0,0,0
688325,2026-07-31 17:21:00,科创板平均股价49.08元，87股股价超百元,证券时报网,http://finance.eastmoney.com/a/202607313828406741.html,0.0,0,0,0
688325,2026-07-29 09:36:00,杠杆资金净买入居前的科创板股名单,证券时报网,http://finance.eastmoney.com/a/202607293824520238.html,0.0,0,0,0
688325,2026-07-30 21:06:00,科创板平均股价47.50元，82股股价超百元,证券时报网,http://finance.eastmoney.com/a/202607303826992272.html,0.0,0,0,0
300857,2026-08-04 23:11:00,300857，拟使用不超70亿元自有闲置资金委托理财！,证券时报网,http://finance.eastmoney.com/a/202608043831544285.html,1.0,1,0,0
300857,2026-08-04 20:36:35,协创数据：拟使用不超70亿元自有资金进行委托理财,财联社,http://finance.eastmoney.com/a/202608043831404860.html,0.0,0,0,0
300857,2026-06-27 15:26:00,300857，定增80亿元，加码算力租赁与存储,上海证券报,http://finance.eastmoney.com/a/202606273785445867.html,1.0,1,0,0
300857,2026-08-04 11:03:00,今日613只个股突破五日均线,证券时报网,http://finance.eastmoney.com/a/202608043830921532.html,1.0,1,0,0
300857,2026-08-04 16:26:00,749只股短线走稳 站上五日均线,证券时报网,http://finance.eastmoney.com/a/202608043831213642.html,1.0,1,0,0
300857,2026-08-04 13:07:00,今日715只个股突破五日均线,证券时报网,http://finance.eastmoney.com/a/202608043831002510.html,1.0,1,0,0
300857,2026-08-04 16:26:00,144只股中线走稳 站上半年线,证券时报网,http://finance.eastmoney.com/a/202608043831215775.html,0.0,0,0,0
300857,2026-08-04 13:07:00,113只股中线走稳 站上半年线,证券时报网,http://finance.eastmoney.com/a/202608043831003694.html,0.0,0,0,0
300857,2026-08-04 09:26:00,杠杆资金大手笔加仓股名单,证券时报网,http://finance.eastmoney.com/a/202608043830658182.html,0.0,0,0,0
300857,2026-08-05 14:49:22,前脚抛80亿元定增预案，协创数据又拟豪掷70亿元“闲钱”投资理财，一季末有息负债逼近260亿元,深圳商报·读创,http://finance.eastmoney.com/a/202608053832529453.html,0.0,0,0,0
002052,2026-07-14 21:32:11,同洲电子：2026年上半年净利同比预降94.09%-95.57%,中国证券报·中证网,http://finance.eastmoney.com/a/202607143806041196.html,-1.25,0,1,0
002052,2026-07-01 12:08:00,203只股上午收盘涨停(附股),证券时报网,http://finance.eastmoney.com/a/202607013789937137.html,0.0,0,0,0
002052,2026-07-01 15:17:00,226只股涨停 最大封单资金8.13亿元,证券时报网,http://finance.eastmoney.com/a/202607013790154041.html,0.0,0,0,0
002052,2026-06-11 16:51:00,家用电器行业资金流出榜：美的集团等5股净流出资金超5000万元,证券时报网,http://finance.eastmoney.com/a/202606113768322537.html,0.0,0,0,0
002052,2026-06-02 17:57:00,同洲电子二审败诉 需赔偿203名投资者1080万元,财中社,http://finance.eastmoney.com/a/202606023757656459.html,0.0,0,0,0
002052,2026-04-30 16:09:01,较去年同期下降94.84%，同洲电子002052.SZ)2026年一季报净利润为648.60万元,界面新闻,http://finance.eastmoney.com/a/202604303726451261.html,-1.25,0,1,0
002052,2026-06-02 19:14:41,同洲电子二审败诉，需赔偿203名投资者1080万元！大股东减持不断，9个月公司市值蒸发85亿元,深圳商报·读创,http://finance.eastmoney.com/a/202606023757702479.html,-1.25,0,1,0
002052,2026-06-10 17:37:00,筹码新动向：413股筹码趋向集中,证券时报网,http://finance.eastmoney.com/a/202606103766792085.html,0.0,0,0,0
002052,2026-06-09 16:35:00,筹码新动向：403股筹码趋向集中,证券时报网,http://finance.eastmoney.com/a/202606093765149387.html,0.0,0,0,0
002052,2026-05-18 18:17:00,同洲电子：股东拟减持不超过1%公司股份,南方财经网,http://finance.eastmoney.com/a/202605183740613898.html,-1.25,0,1,0
688227,2026-08-03 18:10:00,8月3日科创板主力资金净流出51.64亿元,证券时报网,http://finance.eastmoney.com/a/202608033829906112.html,0.0,0,0,0
688227,2026-07-31 17:22:00,今日138只股长线走稳 站上年线,证券时报网,http://finance.eastmoney.com/a/202607313828420098.html,0.0,0,0,0
688227,2026-07-31 17:21:00,【盘中播报】182只股长线走稳 站上年线,证券时报网,http://finance.eastmoney.com/a/202607313828414495.html,0.0,0,0,0
688227,2026-07-31 12:45:00,今日172只个股突破年线,证券时报网,http://finance.eastmoney.com/a/202607313828137730.html,1.0,1,0,0
688227,2026-07-31 10:39:00,今日盘中突破年线个股,证券时报网,http://finance.eastmoney.com/a/202607313828069910.html,1.0,1,0,0
688227,2026-07-31 17:21:00,华为欧拉概念涨6.74%，主力资金净流入这些股,证券时报网,http://finance.eastmoney.com/a/202607313828406057.html,0.0,0,0,0
688227,2026-07-31 09:08:00,80家科创板公司提前预告上半年业绩,证券时报网,http://finance.eastmoney.com/a/202607313827633428.html,1.0,1,0,0
688227,2026-07-30 09:15:00,77家科创板公司提前预告上半年业绩,证券时报网,http://finance.eastmoney.com/a/202607303825997477.html,1.0,1,0,0
688227,2026-07-29 09:36:00,75家科创板公司提前预告上半年业绩,证券时报网,http://finance.eastmoney.com/a/202607293824539686.html,1.0,1,0,0
688227,2026-07-28 09:43:00,科创板股上半年业绩提前看 39股净利润增幅翻倍,证券时报网,http://finance.eastmoney.com/a/202607283823168859.html,1.0,1,0,0
002364,2026-08-03 18:10:00,电力设备行业今日涨1.12%，主力资金净流入23.25亿元,证券时报网,http://finance.eastmoney.com/a/202608033829905915.html,0.0,0,0,0
002364,2026-08-03 18:10:00,解密主力资金出逃股 连续5日净流出281股,证券时报网,http://finance.eastmoney.com/a/202608033829906439.html,0.0,0,0,0
002364,2026-08-05 22:28:07,【中证快报】8月5日中证投资资讯 | 携手英伟达 SpaceX将推轨道AI计算网络星际大脑,中国证券报·中证金牛座,http://finance.eastmoney.com/a/202608053832901382.html,0.0,0,0,0
002364,2026-07-28 09:32:12,中恒电气：变更回购股份用途为实施股权激励或员工持股计划,中国证券报·中证网,http://finance.eastmoney.com/a/202607283823029432.html,1.0,1,0,0
002364,2026-08-04 16:26:00,涨停股复盘：32股封单超亿元,证券时报网,http://finance.eastmoney.com/a/202608043831214395.html,0.0,0,0,0
