序号,股票代码,股票简称,每股收益,营业总收入-营业总收入,营业总收入-同比增长,营业总收入-季度环比增长,净利润-净利润,净利润-同比增长,净利润-季度环比增长,每股净资产,净资产收益率,每股经营现金流量,销售毛利率,所处行业,最新公告日期
169,874142,南方乳业,0.31,402333894.37,4.2353688125,-21.7995,47040621.04,-6.8433779542,4.5605,13.019827618667,2.44,0.354248385533,27.5992725654,,2026-05-19
170,874111,兢强科技,0.47,427979975.93,10.5749032512,4.7253,27930954.14,18.717956263,45.0785,11.802877130856,4.03,-0.926090934113,11.8417166317,,2026-05-19
171,875017,泽天春来,0.09,91200469.02,7.9187435452,,7803409.71,6.1243208002,,4.386517373333,2.0,-0.786347501444,37.1652982756,,2026-05-18
172,874978,中源技术,0.14,41034092.81,-70.4374629597,,7100889.34,-87.4999396596,,7.7295747492,,-0.2687340746,34.4085807023,,2026-05-18
173,874812,铁近科技,0.53,109989967.89,50.2536100264,-10.2964,23373156.82,91.8475915568,-15.1058,11.784252636821,4.47,0.022212536006,39.2347662408,,2026-05-18
174,874785,芬尼股份,-0.02,281075758.79,11.7159179983,-39.2338,-2279140.8,-356.7999906976,-104.9281,9.10199713286,-0.24,-0.122465435529,29.877054379,,2026-05-18
175,874668,江锅股份,0.13,145483042.64,-7.6727753441,-22.1297,12116435.02,-36.3686083246,-49.0406,5.46193700766,2.33,-0.827923996167,18.4810459708,,2026-05-18
176,874378,华汇智能,0.43,141048678.83,3.3637461313,-30.9159,21933504.22,7.32,-14.1988,5.827062751103,7.69,0.455785056331,33.2144157596,,2026-05-18
177,920211,新睿电子,0.56,84116307.92,4.3275691189,,15610828.68,-15.7502198985,,9.839486148929,5.83,0.468234108214,34.3922629932,自动化设备,2026-05-15
178,874709,华大海天,0.25,127994827.51,13.758744823,-37.0712,13633975.13,11.13112108,-45.7456,10.423660256727,2.41,0.617361108182,22.3818745861,,2026-05-15
179,874421,旭阳新材,0.24,346867909.98,15.5042469014,,28905175.82,52.3001966918,,6.60395048616,3.75,-0.481412947847,21.4107006221,,2026-05-15
180,874322,幺麻子,0.23,119029384.99,4.7354733859,,30790140.74,7.2226158332,,9.091164826818,2.6,-0.255533958485,40.4127600458,,2026-05-15
181,874200,广泰真空,0.31,121405185.23,97.9439627906,82.8446,21061573.8,46.3695959876,316.8548,5.276747451758,6.11,0.228989384861,28.5091188605,,2026-05-15
182,688981,中芯国际,0.17,17617218000.0,8.0738981485,-1.0979,1361209000.0,0.4,11.3315,18.722359595308,0.9,0.641349093381,21.4758595824,半导体,2026-05-15
183,688347,华虹宏力,0.08,4625372637.73,18.2191831331,-1.7562,139562597.0,513.1,11.3444,26.040080109042,0.31,0.524439149776,17.625466293,半导体,2026-05-15
184,001365,天海电子,0.26,3456355339.43,12.8778343588,-31.8327,116907780.39,13.8903762888,11.6207,11.823465873363,2.24,-0.040246793251,12.039713489,汽车零部件,2026-05-15
185,920206,彩客科技,0.58,139007223.29,-8.5678368661,35.4242,36572956.13,-20.9034308676,24.6752,9.804644484856,6.05,0.265860178504,38.2550610259,化学制品,2026-05-14
186,874567,辛帕智能,0.5,79380743.67,80.8807485534,38.1935,27111099.63,215.5012127166,89.2022,10.117164439362,5.07,-0.107209092874,48.8329605366,,2026-05-14
187,874552,原力数字,1.01,125449500.9,41.4508782163,-43.0664,24375979.82,47.8788115223,-39.9761,34.711111537744,2.96,0.998176035523,42.5506100838,,2026-05-14
188,874543,百利食品,0.45,564385537.75,13.5523873574,4.3711,80005130.93,16.468751832,2.7489,7.858408494045,5.89,0.455817159101,31.5305383939,,2026-05-14
189,834044,富泰和,0.18,227708542.21,5.2475823475,5.2308,15767795.7,-45.7590356352,156.8846,7.728853940771,2.31,-0.018410921346,30.1579642834,,2026-05-14
190,001393,维通利,0.26,667239800.91,10.625515372,-27.0166,49150038.85,-10.2360648599,-42.0651,10.092081712834,2.65,0.041455086791,19.0663245473,电网设备,2026-05-14
191,920038,森合高科,0.72,188028393.47,0.6740387406,-10.9139,61128741.68,8.6101807313,-13.9155,10.249914005527,7.24,0.713554321482,47.9118795717,化学制品,2026-05-13
192,874867,佳宏新材,0.54,111192602.98,59.5175814013,-20.0406,20305935.66,233.2532828162,-23.7298,16.739524610389,3.25,0.21994452485,47.3640231981,,2026-05-13
193,874848,新派能源,0.58,349766863.75,4.0173839211,-17.1399,32172288.69,-49.7809539387,-33.3135,20.438920865841,2.9,-0.275150725651,23.270608564,,2026-05-13
194,874550,奥立思特,0.15,154647587.68,-14.8792744626,6.1597,13663305.5,-18.6893153285,20.6216,8.335669867068,1.78,0.004375606905,20.888065947,,2026-05-13
195,874222,欣战江,0.2972,83875416.46,0.0201735067,-23.821,16893283.51,20.4248744816,-31.5581,11.576100609499,2.57,0.005067351099,36.0611620503,,2026-05-13
196,300860,锋尚文化,0.03,88262799.85,-5.7352855927,117.0867,4851464.12,468.91,119.2296,16.597418477031,0.16,-0.011586456158,14.0901670479,专业服务,2026-05-13
197,874637,百瑞吉,0.49,91027543.23,26.0906445015,8.5675,29274306.8,55.6970684574,47.6139,5.820495779667,8.76,0.178572012,81.8439304923,,2026-05-12
198,874456,石羊农科,0.9,904579767.15,-10.2254821584,-11.2037,84191926.28,-43.7497881337,46.5459,22.813853840729,4.1,-0.136364789925,14.8148316275,,2026-05-12
199,688235,百济神州,1.11,10544044000.0,31.0165795422,-0.8064,1607782000.0,1801.3026041501,399.1345,21.429251673712,5.05,0.877808632952,89.0212427035,化学制药,2026-05-12
200,920176,维琪科技,0.48,66121338.28,2.2434584144,0.1564,24092357.51,3.2894060109,12.2853,12.4478461848,3.95,0.1891770156,67.9572044953,化妆品,2026-05-11
201,920083,金戈新材,0.21,122335187.68,4.7562738522,-15.9319,14027904.51,67.6895529264,-10.4456,6.796819034293,3.13,-0.01951790179,23.4760956064,非金属材料Ⅱ,2026-05-11
202,920072,科莱瑞迪,0.24,77262592.08,19.4171981829,,14703582.57,39.2707310769,,8.427573219579,2.86,-0.025652146602,61.8819293825,医疗器械,2026-05-11
203,874919,济人药业,0.11,263155406.6,-7.6524638707,-13.4383,39817427.73,64.0139748258,-24.927,2.579615536387,4.36,-0.080223333877,44.9424998817,,2026-05-11
204,874774,里得科技,-0.01,62517325.33,37.5449397679,-67.9033,-935072.47,-274.7227029267,-101.8078,11.183880033789,-0.13,-0.186559478862,24.8205870742,,2026-05-11
205,874640,百迈科,0.34,52642174.04,31.4966537699,-22.8193,13682278.14,11.904032418,-17.1698,9.077799180074,3.78,-0.12739321476,67.7536292914,,2026-05-11
206,874527,贝尔生物,0.46,70878618.66,-8.0446239439,-49.2899,34231308.68,10.8081427307,-54.836,12.998316929733,3.58,-0.041681069733,82.6807363178,,2026-05-11
207,874387,百英生物,1.383,207836230.96,91.2753416817,10.7759,82430379.72,153.6996761161,26.6653,19.757195145596,7.26,0.90530393621,70.230233259,,2026-05-11
208,873974,培源股份,0.19,182531005.89,20.1781412043,-14.8653,12950146.08,2.2678712315,-58.1522,8.588377755819,2.26,0.62960867235,24.9497177468,,2026-05-11
209,001235,里得电科,-0.01,62517325.33,37.5449397679,-67.9033,-935072.47,-274.7227029267,-101.8078,11.183880033789,-0.13,-0.186559478862,24.8205870742,,2026-05-11
210,600400,红豆股份,0.002,685717985.52,-8.8167066498,-37.4072,5600663.28,128.8949580708,102.7424,0.605353573127,0.4,0.091053770469,42.0573589551,服装家纺,2026-05-09
211,000928,中钢国际,0.1286,2879400012.36,-18.1676130191,-39.2453,184563912.14,-20.3,361.9142,5.991384596938,2.18,-0.211050540042,15.11971572,专业工程,2026-05-09
212,874885,鑫巨宏,1.52,404946363.11,251.2729543907,32.6022,96070584.67,322.0251255344,25.8903,9.293921146477,17.84,-0.935019597625,37.9519210865,,2026-05-08
213,874669,德硕科技,0.49,285989356.99,33.8404525099,-5.108,24479454.01,-0.5916954054,-5.7304,9.9418568988,5.05,1.7440989704,19.8951979293,,2026-05-08
214,874539,四维材料,0.33,661482769.77,29.5679943265,,21180144.44,79.3417593845,,7.300211578688,4.57,-0.719021102798,8.747883158,,2026-05-08
215,872893,威易发,0.53,35768396.58,5.0026308037,,15957999.1,1.8317140447,,9.090857985333,6.03,0.421383519,70.6522023806,,2026-05-08
216,688635,长进光子,,53952952.2,20.6193001474,-20.042,19886513.59,30.98,-35.6728,9.222845561653,3.12,0.063642579837,62.2909621802,通信设备,2026-05-08
217,603407,长裕集团,0.15,383210600.83,-1.37,-16.6414,55766769.88,7.27,-24.4846,4.280851278455,3.61,0.03127513686,28.4501122709,化学原料,2026-05-08
218,301531,春光集团,0.18,330664141.65,35.9123407237,,29684786.29,45.59,,4.888775788835,3.75,-0.286884493265,22.8381784681,金属新材料,2026-05-08
219,300817,双飞集团,0.0762,251292553.93,21.1071293071,-9.0327,16631788.4,28.27,-12.6088,4.829766775215,1.59,-0.151373428022,24.5620245665,通用设备,2026-05-08
220,300152,*ST动力,-0.0047,62059960.9,9.8887795183,-32.3469,-3389143.25,38.46,87.4553,0.296474613735,-1.59,-0.003512777469,32.0147381208,环境治理,2026-05-08
221,920258,聚仁新材,0.1318,201475772.61,31.4250678505,,47463734.25,59.3571873588,,2.381220164833,5.69,0.046046086056,34.9072780707,化学制品,2026-05-07
222,920238,长鹰硬科,2.16,561932685.75,163.6107868342,45.3027,166931538.22,1303.9310332422,179.505,12.147904808996,19.56,-2.412622548709,44.199919588,通用设备,2026-05-07
223,920189,康美特,0.18,114431195.3,14.7330199908,-1.5815,21605645.72,24.7816947697,-4.3095,5.023823692263,3.64,-0.043612695507,41.8157112617,电子化学品Ⅱ,2026-05-07
224,874685,苏州双祺,0.37,141997707.05,104.9714679461,-55.3,23095535.96,540.9652199889,-53.2404,7.5800676494,4.99,1.267337780336,24.039564722,,2026-05-07
225,874433,安达股份,0.26,271544667.6,13.8107279627,-0.0171,22135238.84,-1.1081216893,116.1741,5.855615376905,4.6,-0.049768525476,17.9021080987,,2026-05-07
226,874279,定西高强,0.48,220802503.41,24.3659853733,-26.0508,21735717.13,24.7004490688,2.015,15.104161292845,3.23,-0.443327968419,19.5445674544,,2026-05-07
227,874149,同富股份,0.31,671298751.44,14.4987459957,-16.0545,31702294.6,-17.3536856864,0.5461,13.211263391965,2.38,-1.237431919353,26.6335983609,,2026-05-07
228,688216,气派科技,-0.03,223444354.82,69.770469289,-6.21,-3724645.45,88.4228488576,-389.9099,6.394133007544,-0.59,-0.081342915594,10.5717337943,半导体,2026-05-07
229,002863,今飞凯达,0.05,1396714731.6,14.972221889,2.4013,29400575.45,15.95,333.2167,4.710962920861,1.03,0.130922556434,12.4712443607,汽车零部件,2026-05-07
230,874827,元立光电,0.53,96238248.85,26.4036143966,,15568182.58,27.8238253712,,11.243445355487,4.84,-0.475896940014,36.3713952698,,2026-05-06
231,874679,正大种业,0.16,77850203.23,-2.8629192715,-70.472,23124289.72,4.6583379826,-74.5747,4.441236461133,,0.002019860974,47.2695314889,,2026-05-06
232,874251,衡美健康,0.34,218481836.73,0.7342926494,-16.2516,17061504.65,-15.5627279325,-11.8045,11.719001557,2.96,-1.841981725,23.928991326,,2026-05-06
233,600166,福田汽车,0.063,15779016045.36,6.6051874603,-0.1203,501440493.03,15.1,99.6349,2.03258216971,3.16,0.150647684083,10.8819812606,商用车,2026-05-01
234,600085,同仁堂,0.344,4664047730.98,-11.5933683334,18.1289,471176748.55,-19.07,3886.7689,10.270223727862,3.4,0.687218521308,41.6573481709,中药Ⅱ,2026-05-01
235,920218,新天力,0.22,256600955.02,5.949973374,20.946,15140775.94,8.982485817,458.066,8.652292798231,2.52,0.47591130127,16.9481817075,包装印刷,2026-04-30
236,900948,伊泰B股,0.46,10901197332.69,3.194469976,6.2071,1360676453.89,6.06,3.4974,16.906439308829,2.77,0.773881467611,30.9749034036,煤炭开采,2026-04-30
237,900945,海控B股,0.0399,18473382000.0,4.9546513584,22.8826,1725206000.0,533.63,299.3713,0.160918135223,28.1,0.098868551711,11.8656399786,航空机场,2026-04-30
238,900943,开开B股,0.069,269496014.99,-0.0503831328,-12.3175,18047875.28,126.21,25786.1793,3.025460114754,2.3,-0.011828566013,16.4118680499,医药商业,2026-04-30
239,900942,黄山B股,0.0475,417246229.91,3.5295067055,-27.3004,34626675.88,-6.15,-11.1916,6.586913077369,0.72,0.081065680149,38.0785151526,旅游及景区,2026-04-30
240,900938,海科B,0.0045,482461016.78,84.2021961314,-2.5979,13042542.72,-69.65,116.7292,2.607565314497,0.17,-0.046854438678,2.869162931,航运港口,2026-04-30
241,900936,鄂资B股,0.23,5858690979.74,4.5706217261,-22.3145,655464803.24,42.8,-0.1283,8.031453014632,2.96,0.286399150134,22.8761623394,冶钢原料,2026-04-30
242,900934,锦江B股,0.13,3120656918.51,6.087902043,-12.5799,136877924.73,280.09,-23.7025,15.113870907234,0.85,0.907326806781,33.4495965182,酒店餐饮,2026-04-30
243,900929,锦旅B股,-0.0715,144231028.13,16.6982269066,-56.8948,-9633300.87,-212.34,-149.3163,7.740318300296,-0.93,-0.290851029001,12.3459378477,旅游及景区,2026-04-30
244,900927,物贸B股,0.0119,357997180.36,-24.2098250646,2.5201,5878596.45,-12.81,-37.6083,2.501921030772,0.4747,0.015533245229,15.7731315267,汽车服务,2026-04-30
245,900924,上工B股,0.0016,1055792522.74,-3.8992110284,2.4194,1133058.53,104.5221954575,100.7568,3.803679237616,0.0414,-0.451387163934,16.8721558955,专用设备,2026-04-30
246,900923,百联B股,0.4438,6915182200.85,-8.9253566581,20.6723,791779641.87,310.76,135.6348,11.534323793608,3.81,0.59056853125,24.1034592551,一般零售,2026-04-30
247,900922,三毛B股,0.02,212647069.12,-42.0720391947,-63.3113,3974402.17,5.64,203.6101,2.358345883733,0.84,-0.138636759743,7.5633984689,综合Ⅱ,2026-04-30
248,900921,金煤B股,-0.0112,226553792.31,-4.7052596243,63.5708,-11334817.83,69.0484412955,85.9367,0.05154583085,-19.5201,0.004813452604,7.6959840276,化学原料,2026-04-30
249,900914,锦在线B,0.025,338827200.04,-11.3080224724,16.2966,13813273.25,4.75,-72.7926,7.699817728684,0.318,-0.052429098983,11.9613418861,铁路公路,2026-04-30
250,900913,国新B股,0.07,4808369062.61,-12.5997691506,23.4279,125706411.88,7.9,145.6634,1.658088224594,4.02,0.264465842866,8.8883474504,燃气Ⅱ,2026-04-30
251,900912,外高B股,0.0109,1310117201.8,-0.4594984093,-16.0129,14822767.21,-63.63,-98.0748,11.733393079016,0.0929,-0.733285885788,26.3236624538,房地产开发,2026-04-30
252,900911,金桥B股,0.0649,590947164.22,15.7622099901,-87.0133,72275439.25,-29.8,-90.1682,13.418655779678,0.63,0.244556324764,44.416900578,房地产开发,2026-04-30
253,900910,海立B股,0.07,6806922117.72,0.7911950552,69.7881,72429007.51,374.75,339.2911,5.74881334127,1.18,0.253046030987,13.1329486042,家电零部件Ⅱ,2026-04-30
254,900903,大众B股,-0.07,465985108.82,-14.0229501597,-12.81,-166241092.2,-360.6249628883,-547.3702,4.050321208467,-1.71,0.069990371537,12.8335953238,铁路公路,2026-04-30
255,874923,和烁丰,0.58,373606279.85,47.5274013549,,61153369.26,43.02,,8.601099642333,7.02,0.764966939507,28.157533557,,2026-04-30
256,874865,森峰激光,0.59,394212066.67,17.6767246857,-5.0661,33653900.82,25.8203686621,7.9821,10.160419865965,5.97,0.270644183509,30.6628513889,,2026-04-30
257,874712,浙阿波罗,0.45,133457680.79,33.0809519574,,12309347.91,-5.52,,11.613514741655,3.92,-0.418906372642,23.4288835869,,2026-04-30
258,874344,瑞思普利,-0.36,18012.48,1587.7311995203,21.5595,-14769669.97,-16.27,19.9467,1.883561662897,-37.14,-0.233469883605,-7.4930825739,,2026-04-30
259,874235,远大健科,0.36,227777311.57,-0.695800083,,18395486.29,7.8380615981,,10.040586491569,3.64,-0.043746507647,53.8415087414,,2026-04-30
260,874178,孕婴世界,0.21,586038609.17,45.4643125006,96.8498,73850618.85,67.6480036829,82.5217,2.489181936086,8.6,-0.082110922744,20.54710254,,2026-04-30
261,873999,凯瑞博,0.19,173227839.11,20.8385997381,,14489800.07,13.47,,4.424398163867,4.46,-0.041670627333,22.4637800887,,2026-04-30
262,873619,太湖文旅,-0.21,441278.4,-66.1099884927,,-208191.14,-4336.76,,2.700995149,-0.77,-0.68336363,66.0310747138,,2026-04-30
263,873534,金万众,0.64,300487581.92,43.0728910173,1.5855,38123831.97,87.7,69.6735,15.083052407,4.31,-0.101697781333,25.4061703256,,2026-04-30
264,873404,潍坊精华,0.04,25008713.18,-74.0229445775,-81.779,1147121.25,-95.16,-95.2054,9.206175718775,0.47,0.606509609107,45.4344373428,,2026-04-30
265,872920,富铭科技,0.05,17394805.48,72.3035664729,,2509682.66,264.28,,1.42485944335,3.55,-0.00075028128,27.4887148091,,2026-04-30
266,872774,威沃敦,-0.07,19655641.55,-64.4997937322,,-3564640.43,-119.92,,5.875597570667,-1.15,-0.047738233714,25.7063698336,,2026-04-30
267,870804,科志股份,0.07,30874972.89,-59.2052677918,,6727443.85,-82.77,,7.067766628521,0.99,-0.047139566053,49.2511429052,,2026-04-30
268,870307,传味股份,0.15,151549677.99,2.2336905449,,11755711.97,-21.18,,1.917924162972,7.91,-0.015213153574,13.0935394078,,2026-04-30
269,836047,信元股份,0.64,52084726.94,15.8506161018,,32591000.82,29.56,,8.112316832047,8.28,0.161938731355,83.5131093422,,2026-04-30
270,835595,固润科技,0.5,180229803.97,50.3237204364,,47386379.43,153.21,,5.31647047109,10.85,0.449852747551,41.7712560141,,2026-04-30
271,835401,杭摩集团,0.04,362834427.71,-14.5438405434,,8550676.0,1130.85,,3.088220805736,1.16,-0.466183305445,12.0534592558,,2026-04-30
272,835075,清源投资,-0.06,8819856.44,57.0401266062,,-1216212.25,33.77,,16.9596338595,-0.36,-0.054329808,,,2026-04-30
273,834418,好买财富,0.25,307660887.53,40.215598867,7.2319,88284403.62,62.41,-7.4525,6.129518423184,4.24,4.129034926195,96.8006861746,,2026-04-30
274,833565,方元企业,-0.0282,1915326.58,-28.8240367461,-3.672,-3112557.01,-380.74,95.4423,0.758624066389,-3.73,0.005011784537,,,2026-04-30
275,689009,九号公司,0.283,5869970864.48,14.8164077611,103.2389,203367666.19,-55.42,800.5067,10.245118531293,2.79,-0.659445568794,26.5415492184,摩托车及其他,2026-04-30
276,688820,盛合晶微,0.12,1698374915.96,13.1349997272,,191328450.33,51.55,,9.130172715916,1.32,0.366119755967,29.5945057388,半导体,2026-04-30
277,688819,天能股份,0.08,9744706481.34,-4.8232108601,-21.3517,75083719.48,-82.14,-67.5874,17.631713467997,0.44,-2.010287099146,13.0546620896,电池,2026-04-30
278,688816,易思维,-0.36,27287423.84,37.6976452357,-88.779,-30177974.35,-59.187692934,-135.2404,18.1936290531,-3.08,-0.3813197736,61.7290108028,自动化设备,2026-04-30
279,688811,有研复材,0.0007,106874723.0,62.223714804,-54.029,265993.67,110.5685168145,-99.4188,2.175739331868,0.03,0.058758049772,23.7986286524,金属新材料,2026-04-30
280,688805,健信超导,0.14,163896216.98,21.4279149946,-11.8607,23161884.54,50.31,-15.6572,7.431913391162,1.88,0.193077563573,27.8494825512,医疗器械,2026-04-30
281,688802,沐曦股份,-0.25,561916460.39,75.3713191255,37.7247,-98842443.1,57.4893575814,77.7354,32.738074517171,-0.75,-1.373444856811,60.0519659997,半导体,2026-04-30
282,688793,倍轻松,-0.14,195467125.35,-0.7852960977,-14.0625,-11636777.66,-535.0083790566,63.2145,2.592958880915,-5.09,-0.528310240479,61.9666067136,小家电,2026-04-30
283,688789,宏华数科,0.23,368295559.81,-22.9954445775,-45.0734,41558132.42,-61.64,-70.4255,20.056328820416,1.16,-0.529445567023,39.9083560214,专用设备,2026-04-30
284,688776,国光电气,-0.37,51086093.82,-51.3245595768,124.7317,-40122631.38,-1994.63,31.7194,15.753481960557,-2.32,-0.434658793519,7.810522437,军工电子Ⅱ,2026-04-30
285,688772,珠海冠宇,-0.08,3635413118.92,45.5120833382,-11.0977,-84719658.23,-257.4605595195,-199.9253,6.363732260446,-1.1,0.49444062294,21.1043578353,电池,2026-04-30
286,688750,金天钛业,0.0209,153470340.72,15.2747851682,-18.9854,9670317.96,2.49,-18.4257,5.349467761297,0.39,-0.006181535784,25.9082116215,小金属,2026-04-30
287,688737,中自科技,0.03,715604770.0,77.6407175327,24.2858,3443134.89,-55.29,111.6681,14.840459973871,0.19,-0.316434307191,11.714217654,汽车零部件,2026-04-30
288,688733,壹石通,0.0,185527923.31,54.6845045947,-4.9951,419301.67,102.495681873,105.0535,10.474711115529,0.02,-0.17085070048,21.3802838798,电池,2026-04-30
289,688728,格科微,0.0,1880960733.0,23.4012110562,-8.6568,1410126.0,102.7258874991,340.0071,3.026632796699,0.02,0.190855766239,19.9646696187,半导体,2026-04-30
290,688721,龙图光罩,0.08,61976414.04,13.9955326594,-2.252,10215024.88,-41.07,137.5862,9.164535472434,0.84,-0.014141328165,33.9662431202,半导体,2026-04-30
291,688711,宏微科技,0.0043,308809854.51,3.825883746,-15.2934,909102.67,-16.11,-92.2625,4.934658279489,0.08,0.474596584311,13.8894681383,半导体,2026-04-30
