股票代码,完整代码,股票简称,交易所,板块,行业,地区,2024-02-06最低价,2024-09-24最低价,2025-04-09最低价,2026-03-24最低价,第一段抬升,第二段抬升,第三段抬升,累计抬升,是否ST
688129,688129.SH,东来技术,上交所,科创板,染料涂料,上海,9.38,11.26,16.82,21.97,20.04%,49.38%,30.62%,134.22%,否
300166,300166.SZ,东方国信,深交所,创业板,软件服务,北京,5.76,6.39,8.32,13.49,10.94%,30.20%,62.14%,134.20%,否
002445,002445.SZ,中南文化,深交所,主板,钢加工,江苏,1.58,1.71,1.95,3.7,8.23%,14.04%,89.74%,134.18%,否
002394,002394.SZ,联发股份,深交所,主板,纺织,江苏,5.41,5.93,6.27,12.65,9.61%,5.73%,101.75%,133.83%,否
300743,300743.SZ,天地数码,深交所,创业板,IT设备,浙江,7.08,11.51,11.9,16.55,62.57%,3.39%,39.08%,133.76%,否
002264,002264.SZ,新华都,深交所,主板,互联网,福建,3.4,4.45,5.05,7.94,30.88%,13.48%,57.23%,133.53%,否
300716,300716.SZ,*ST泉为,深交所,创业板,塑料,广东,5.63,8.21,8.29,13.13,45.83%,0.97%,58.38%,133.21%,是
600206,600206.SH,有研新材,上交所,主板,半导体,北京,8.07,8.92,13.33,18.81,10.53%,49.44%,41.11%,133.09%,否
300801,300801.SZ,泰和科技,深交所,创业板,化工原料,山东,10.31,12.58,13.7,24.02,22.02%,8.90%,75.33%,132.98%,否
300424,300424.SZ,航新科技,深交所,创业板,航空,广东,6.98,11.16,12.16,16.23,59.89%,8.96%,33.47%,132.52%,否
301162,301162.SZ,国能日新,深交所,创业板,软件服务,北京,29.02,30.38,47.47,67.46,4.69%,56.25%,42.11%,132.46%,否
601611,601611.SH,中国核建,上交所,主板,建筑工程,上海,6.09,6.99,8.0,14.14,14.78%,14.45%,76.75%,132.18%,否
301055,301055.SZ,张小泉,深交所,创业板,家居用品,浙江,7.78,10.31,11.81,18.05,32.52%,14.55%,52.84%,132.01%,否
002365,002365.SZ,永安药业,深交所,主板,化学制药,湖北,5.58,6.91,9.27,12.94,23.84%,34.15%,39.59%,131.90%,否
301231,301231.SZ,荣信文化,深交所,创业板,出版业,陕西,12.98,14.77,19.35,30.1,13.79%,31.01%,55.56%,131.90%,否
688268,688268.SH,华特气体,上交所,科创板,化工原料,广东,37.53,39.44,46.65,86.82,5.09%,18.28%,86.11%,131.33%,否
688981,688981.SH,中芯国际,上交所,科创板,半导体,上海,42.06,43.37,83.17,97.25,3.11%,91.77%,16.93%,131.22%,否
000892,000892.SZ,欢瑞世纪,深交所,主板,影视音像,重庆,2.47,2.61,2.85,5.71,5.67%,9.20%,100.35%,131.17%,否
600839,600839.SH,四川长虹,上交所,主板,家用电器,四川,3.68,4.88,8.29,8.5,32.61%,69.88%,2.53%,130.98%,否
605299,605299.SH,舒华体育,上交所,主板,文教休闲,福建,5.97,6.59,7.07,13.78,10.39%,7.28%,94.91%,130.82%,否
603650,603650.SH,彤程新材,上交所,主板,化工原料,上海,20.4,25.26,27.7,47.08,23.82%,9.66%,69.96%,130.78%,否
603078,603078.SH,江化微,上交所,主板,半导体,江苏,9.11,11.58,14.54,21.02,27.11%,25.56%,44.57%,130.74%,否
688049,688049.SH,炬芯科技,上交所,科创板,半导体,广东,18.66,20.03,32.25,43.03,7.34%,61.01%,33.43%,130.60%,否
600173,600173.SH,卧龙新能,上交所,主板,全国地产,浙江,3.24,3.73,5.67,7.47,15.12%,52.01%,31.75%,130.56%,否
002811,002811.SZ,郑中设计,深交所,主板,装修装饰,深圳,5.5,6.82,7.51,12.68,24.00%,10.12%,68.84%,130.55%,否
688362,688362.SH,甬矽电子,上交所,科创板,半导体,浙江,14.88,16.78,22.91,34.3,12.77%,36.53%,49.72%,130.51%,否
300726,300726.SZ,宏达电子,深交所,创业板,元器件,湖南,18.1,21.78,34.53,41.72,20.33%,58.54%,20.82%,130.50%,否
603139,603139.SH,康惠股份,上交所,主板,中成药,陕西,10.5,11.48,15.11,24.2,9.33%,31.62%,60.16%,130.48%,否
600156,600156.SH,华升股份,上交所,主板,纺织,湖南,3.32,3.72,4.06,7.65,12.05%,9.14%,88.42%,130.42%,否
000035,000035.SZ,中国天楹,深交所,主板,环境保护,江苏,3.06,4.1,4.12,7.05,33.99%,0.49%,71.12%,130.39%,否
600645,600645.SH,中源协和,上交所,主板,医疗保健,天津,12.88,17.83,18.9,29.67,38.43%,6.00%,56.98%,130.36%,否
002062,002062.SZ,宏润建设,深交所,主板,建筑工程,浙江,3.13,3.25,4.19,7.21,3.83%,28.92%,72.08%,130.35%,否
688077,688077.SH,大地熊,上交所,科创板,矿物制品,安徽,11.75,13.9,22.01,27.06,18.30%,58.35%,22.94%,130.30%,否
688080,688080.SH,映翰通,上交所,科创板,通信设备,北京,21.44,23.38,34.22,49.36,9.05%,46.36%,44.24%,130.22%,否
601336,601336.SH,新华保险,上交所,主板,保险,北京,28.04,33.2,46.48,64.5,18.40%,40.00%,38.77%,130.03%,否
300044,300044.SZ,*ST赛为,深交所,创业板,软件服务,深圳,3.1,3.87,4.81,7.13,24.84%,24.29%,48.23%,130.00%,是
301186,301186.SZ,超达装备,深交所,创业板,专用机械,江苏,21.89,27.16,29.92,50.32,24.07%,10.16%,68.18%,129.88%,否
603897,603897.SH,长城科技,上交所,主板,电气设备,浙江,12.88,16.99,19.58,29.6,31.91%,15.24%,51.17%,129.81%,否
300650,300650.SZ,太龙股份,深交所,创业板,元器件,福建,6.48,8.71,10.91,14.88,34.41%,25.26%,36.39%,129.63%,否
688136,688136.SH,科兴制药,上交所,科创板,生物制药,山东,10.89,14.07,21.9,25.0,29.20%,55.65%,14.16%,129.57%,否
301053,301053.SZ,远信工业,深交所,创业板,专用机械,浙江,14.4,17.2,19.25,33.04,19.44%,11.92%,71.64%,129.44%,否
002830,002830.SZ,名雕股份,深交所,主板,装修装饰,深圳,8.86,9.45,10.18,20.32,6.66%,7.72%,99.61%,129.35%,否
300353,300353.SZ,东土科技,深交所,创业板,通信设备,北京,8.38,8.68,16.7,19.21,3.58%,92.40%,15.03%,129.24%,否
605088,605088.SH,冠盛股份,上交所,主板,汽车配件,浙江,14.42,16.96,25.0,33.02,17.61%,47.41%,32.08%,128.99%,否
600255,600255.SH,鑫科材料,上交所,主板,小金属,安徽,1.35,1.72,2.57,3.09,27.41%,49.42%,20.23%,128.89%,否
688166,688166.SH,博瑞医药,上交所,科创板,化学制药,江苏,19.63,24.08,32.01,44.9,22.67%,32.93%,40.27%,128.73%,否
300180,300180.SZ,华峰超纤,深交所,创业板,化纤,上海,2.63,4.01,5.76,6.01,52.47%,43.64%,4.34%,128.52%,否
920553,920553.BJ,凯腾精工,北交所,北交所,专用机械,北京,3.72,3.73,8.13,8.5,0.27%,117.96%,4.55%,128.49%,否
301323,301323.SZ,新莱福,深交所,创业板,橡胶,广东,20.7,26.61,31.1,47.28,28.55%,16.87%,52.03%,128.41%,否
300449,300449.SZ,汉邦高科,深交所,创业板,IT设备,北京,3.17,4.88,6.32,7.24,53.94%,29.51%,14.56%,128.39%,否
603499,603499.SH,翔港科技,上交所,主板,广告包装,上海,9.41,16.17,20.23,21.44,71.84%,25.11%,5.98%,127.84%,否
002846,002846.SZ,英联股份,深交所,主板,广告包装,广东,5.83,6.27,7.81,13.26,7.55%,24.56%,69.78%,127.44%,否
688479,688479.SH,友车科技,上交所,科创板,软件服务,上海,13.5,14.32,16.68,30.7,6.07%,16.48%,84.05%,127.41%,否
920523,920523.BJ,德瑞锂电,北交所,北交所,电气设备,广东,9.7,11.31,19.33,22.05,16.60%,70.91%,14.07%,127.32%,否
603088,603088.SH,宁波精达,上交所,主板,机床制造,浙江,5.2,5.96,8.94,11.82,14.62%,50.00%,32.21%,127.31%,否
300880,300880.SZ,迦南智能,深交所,创业板,电器仪表,浙江,10.04,17.21,18.9,22.81,71.41%,9.82%,20.69%,127.19%,否
603416,603416.SH,信捷电气,上交所,主板,电器仪表,江苏,20.44,28.28,43.49,46.43,38.36%,53.78%,6.76%,127.15%,否
300047,300047.SZ,天源迪科,深交所,创业板,软件服务,深圳,5.05,8.17,9.9,11.47,61.78%,21.18%,15.86%,127.13%,否
600135,600135.SH,乐凯胶片,上交所,主板,塑料,河北,4.72,5.25,5.93,10.72,11.23%,12.95%,80.78%,127.12%,否
002510,002510.SZ,天汽模,深交所,主板,汽车配件,天津,2.96,3.76,4.32,6.72,27.03%,14.89%,55.56%,127.03%,否
300408,300408.SZ,三环集团,深交所,创业板,元器件,广东,22.64,29.55,32.68,51.36,30.52%,10.59%,57.16%,126.86%,否
300906,300906.SZ,日月明,深交所,创业板,运输设备,江西,13.02,18.09,19.99,29.5,38.94%,10.50%,47.57%,126.57%,否
002409,002409.SZ,雅克科技,深交所,主板,半导体,江苏,33.69,46.9,48.7,76.25,39.21%,3.84%,56.57%,126.33%,否
301197,301197.SZ,工大科雅,深交所,创业板,软件服务,河北,9.05,11.35,11.88,20.48,25.41%,4.67%,72.39%,126.30%,否
688067,688067.SH,爱威科技,上交所,科创板,医疗保健,湖南,10.91,12.91,14.93,24.68,18.33%,15.65%,65.30%,126.21%,否
605208,605208.SH,永茂泰,上交所,主板,铝,上海,5.31,6.0,8.51,12.0,12.99%,41.83%,41.01%,125.99%,否
002655,002655.SZ,共达电声,深交所,主板,元器件,山东,7.25,9.37,9.95,16.38,29.24%,6.19%,64.62%,125.93%,否
688720,688720.SH,艾森股份,上交所,科创板,半导体,江苏,26.42,28.63,31.0,59.69,8.36%,8.28%,92.55%,125.93%,否
600067,600067.SH,冠城新材,上交所,主板,电气设备,福建,1.66,1.87,1.97,3.75,12.65%,5.35%,90.36%,125.90%,否
600969,600969.SH,郴电国际,上交所,主板,水力发电,湖南,4.34,5.25,5.86,9.8,20.97%,11.62%,67.24%,125.81%,否
688286,688286.SH,敏芯股份,上交所,科创板,半导体,江苏,28.06,31.89,50.0,63.35,13.65%,56.79%,26.70%,125.77%,否
601969,601969.SH,海南矿业,上交所,主板,普钢,海南,4.81,5.55,6.4,10.85,15.38%,15.32%,69.53%,125.57%,否
603508,603508.SH,思维列控,上交所,主板,IT设备,河南,10.6,17.38,21.0,23.9,63.96%,20.83%,13.81%,125.47%,否
002527,002527.SZ,新时达,深交所,主板,电器仪表,上海,5.85,6.07,10.66,13.18,3.76%,75.62%,23.64%,125.30%,否
603015,603015.SH,弘讯科技,上交所,主板,电气设备,浙江,5.27,6.4,10.48,11.86,21.44%,63.75%,13.17%,125.05%,否
300900,300900.SZ,广联航空,深交所,创业板,航空,黑龙江,14.72,14.74,16.46,33.1,0.14%,11.67%,101.09%,124.86%,否
603776,603776.SH,永安行,上交所,主板,公共交通,江苏,7.68,9.39,14.41,17.26,22.27%,53.46%,19.78%,124.74%,否
300242,300242.SZ,佳云科技,深交所,创业板,互联网,广东,2.0,2.28,3.2,4.49,14.00%,40.35%,40.31%,124.50%,否
600768,600768.SH,宁波富邦,上交所,主板,铝,浙江,6.71,7.45,7.58,15.06,11.03%,1.74%,98.68%,124.44%,否
002725,002725.SZ,跃岭股份,深交所,主板,汽车配件,浙江,6.35,7.8,8.65,14.25,22.83%,10.90%,64.74%,124.41%,否
000415,000415.SZ,渤海租赁,深交所,主板,多元金融,新疆,1.81,2.26,2.58,4.06,24.86%,14.16%,57.36%,124.31%,否
002534,002534.SZ,西子洁能,深交所,主板,专用机械,浙江,7.12,9.11,9.88,15.97,27.95%,8.45%,61.64%,124.30%,否
600841,600841.SH,动力新科,上交所,主板,汽车配件,上海,3.51,3.71,4.22,7.86,5.70%,13.75%,86.26%,123.93%,否
600593,600593.SH,大连圣亚,上交所,主板,旅游景点,辽宁,15.68,16.45,33.89,35.1,4.91%,106.02%,3.57%,123.85%,否
002544,002544.SZ,普天科技,深交所,主板,通信设备,广东,11.13,16.69,18.89,24.91,49.96%,13.18%,31.87%,123.81%,否
002140,002140.SZ,东华科技,深交所,主板,建筑工程,安徽,5.73,6.53,8.8,12.8,13.96%,34.76%,45.45%,123.39%,否
603727,603727.SH,博迈科,上交所,主板,石油开采,天津,8.47,9.36,11.25,18.91,10.51%,20.19%,68.09%,123.26%,否
300430,300430.SZ,*ST益通,深交所,创业板,电器仪表,北京,7.85,10.19,14.21,17.52,29.81%,39.45%,23.29%,123.18%,是
002787,002787.SZ,华源控股,深交所,主板,广告包装,江苏,5.09,6.35,6.69,11.36,24.75%,5.35%,69.81%,123.18%,否
301127,301127.SZ,武汉天源,深交所,创业板,环境保护,湖北,6.86,7.89,12.03,15.31,15.01%,52.47%,27.27%,123.18%,否
601177,601177.SH,杭齿前进,上交所,主板,机械基件,浙江,6.28,6.88,12.92,14.01,9.55%,87.79%,8.44%,123.09%,否
300135,300135.SZ,宝利国际,深交所,创业板,石油加工,江苏,1.7,2.42,3.25,3.79,42.35%,34.30%,16.62%,122.94%,否
600288,600288.SH,大恒科技,上交所,主板,元器件,北京,6.18,6.9,7.2,13.77,11.65%,4.35%,91.25%,122.82%,否
600783,600783.SH,鲁信创投,上交所,主板,专用机械,山东,8.72,10.14,10.32,19.4,16.28%,1.78%,87.98%,122.48%,否
002312,002312.SZ,川发龙蟒,深交所,主板,化工原料,四川,4.93,7.74,9.6,10.96,57.00%,24.03%,14.17%,122.31%,否
600475,600475.SH,华光环能,上交所,主板,电气设备,江苏,7.99,8.24,8.28,17.76,3.13%,0.49%,114.49%,122.28%,否
000670,000670.SZ,盈方微,深交所,主板,元器件,湖北,3.81,4.47,4.84,8.45,17.32%,8.28%,74.59%,121.78%,否
002296,002296.SZ,辉煌科技,深交所,主板,通信设备,河南,4.82,7.49,8.8,10.69,55.39%,17.49%,21.48%,121.78%,否
000555,000555.SZ,神州信息,深交所,主板,软件服务,深圳,7.07,8.62,9.33,15.68,21.92%,8.24%,68.06%,121.78%,否
600769,600769.SH,祥龙电业,上交所,主板,水务,湖北,5.28,6.77,8.35,11.71,28.22%,23.34%,40.24%,121.78%,否
300348,300348.SZ,长亮科技,深交所,创业板,软件服务,深圳,5.95,7.79,10.52,13.19,30.92%,35.04%,25.38%,121.68%,否
000823,000823.SZ,超声电子,深交所,主板,元器件,广东,5.69,7.53,7.8,12.6,32.34%,3.59%,61.54%,121.44%,否
300581,300581.SZ,晨曦航空,深交所,创业板,航空,陕西,5.58,7.02,8.31,12.35,25.81%,18.38%,48.62%,121.33%,否
688273,688273.SH,麦澜德,上交所,科创板,医疗保健,江苏,17.64,19.86,23.45,39.02,12.59%,18.08%,66.40%,121.20%,否
603097,603097.SH,江苏华辰,上交所,主板,电气设备,江苏,14.61,18.23,19.05,32.31,24.78%,4.50%,69.61%,121.15%,否
605028,605028.SH,世茂能源,上交所,主板,供气供热,浙江,11.76,12.21,13.89,26.0,3.83%,13.76%,87.19%,121.09%,否
301010,301010.SZ,晶雪节能,深交所,创业板,其他建材,江苏,9.2,11.05,12.74,20.33,20.11%,15.29%,59.58%,120.98%,否
600635,600635.SH,大众公用,上交所,主板,供气供热,上海,2.54,2.88,3.24,5.61,13.39%,12.50%,73.15%,120.87%,否
300792,300792.SZ,壹网壹创,深交所,创业板,互联网,浙江,14.99,15.51,18.65,33.09,3.47%,20.25%,77.43%,120.75%,否
000831,000831.SZ,中国稀土,深交所,主板,小金属,江西,20.4,22.35,33.84,45.0,9.56%,51.41%,32.98%,120.59%,否
002769,002769.SZ,普路通,深交所,主板,仓储物流,广东,4.78,5.1,5.49,10.54,6.69%,7.65%,91.99%,120.50%,否
300965,300965.SZ,恒宇信通,深交所,创业板,航空,北京,22.35,23.17,35.04,49.22,3.67%,51.23%,40.47%,120.22%,否
300397,300397.SZ,天和防务,深交所,创业板,通信设备,陕西,5.17,7.86,10.27,11.38,52.03%,30.66%,10.81%,120.12%,否
002209,002209.SZ,达意隆,深交所,主板,轻工机械,广东,6.17,7.7,8.17,13.58,24.80%,6.10%,66.22%,120.10%,否
300120,300120.SZ,经纬辉开,深交所,创业板,元器件,天津,3.49,5.02,6.57,7.68,43.84%,30.88%,16.89%,120.06%,否
603607,603607.SH,京华激光,上交所,主板,造纸,浙江,9.73,13.88,14.38,21.38,42.65%,3.60%,48.68%,119.73%,否
002470,002470.SZ,金正大,深交所,主板,农药化肥,山东,1.22,1.33,1.56,2.68,9.02%,17.29%,71.79%,119.67%,否
300150,300150.SZ,世纪瑞尔,深交所,创业板,软件服务,北京,2.25,3.1,3.55,4.94,37.78%,14.52%,39.15%,119.56%,否
301198,301198.SZ,喜悦智行,深交所,创业板,塑料,浙江,6.24,7.51,7.63,13.7,20.35%,1.60%,79.55%,119.55%,否
002418,002418.SZ,康盛股份,深交所,主板,家用电器,浙江,1.8,1.96,2.4,3.95,8.89%,22.45%,64.58%,119.44%,否
600730,600730.SH,*ST高科,上交所,主板,文教休闲,北京,3.83,4.32,5.25,8.4,12.79%,21.53%,60.00%,119.32%,是
300930,300930.SZ,屹通新材,深交所,创业板,小金属,浙江,12.09,18.68,20.1,26.47,54.51%,7.60%,31.69%,118.94%,否
300660,300660.SZ,江苏雷利,深交所,创业板,电气设备,江苏,18.52,22.71,39.28,40.53,22.62%,72.96%,3.18%,118.84%,否
000801,000801.SZ,四川九洲,深交所,主板,家用电器,四川,6.3,8.08,12.61,13.78,28.25%,56.06%,9.28%,118.73%,否
301024,301024.SZ,霍普股份,深交所,创业板,建筑工程,上海,15.01,18.67,21.32,32.8,24.38%,14.19%,53.85%,118.52%,否
002946,002946.SZ,新乳业,深交所,主板,乳制品,四川,8.1,9.4,15.1,17.7,16.05%,60.64%,17.22%,118.52%,否
300618,300618.SZ,寒锐钴业,深交所,创业板,小金属,江苏,18.0,21.49,27.48,39.3,19.39%,27.87%,43.01%,118.33%,否
002767,002767.SZ,先锋电子,深交所,主板,电器仪表,浙江,9.04,11.19,11.86,19.73,23.78%,5.99%,66.36%,118.25%,否
002676,002676.SZ,顺威股份,深交所,主板,家用电器,广东,2.92,3.97,4.98,6.37,35.96%,25.44%,27.91%,118.15%,否
688267,688267.SH,中触媒,上交所,科创板,化工原料,辽宁,12.42,16.38,19.8,27.09,31.88%,20.88%,36.82%,118.12%,否
600797,600797.SH,浙大网新,上交所,主板,软件服务,浙江,3.95,4.87,7.85,8.61,23.29%,61.19%,9.68%,117.97%,否
601616,601616.SH,广电电气,上交所,主板,电气设备,上海,2.19,2.74,3.41,4.77,25.11%,24.45%,39.88%,117.81%,否
301202,301202.SZ,朗威股份,深交所,创业板,机械基件,江苏,16.12,24.13,30.75,35.08,49.69%,27.43%,14.08%,117.62%,否
603898,603898.SH,好莱客,上交所,主板,家居用品,广东,6.82,7.3,8.28,14.84,7.04%,13.42%,79.23%,117.60%,否
600075,600075.SH,新疆天业,上交所,主板,化工原料,新疆,3.16,3.74,3.96,6.87,18.35%,5.88%,73.48%,117.41%,否
600096,600096.SH,云天化,上交所,主板,农药化肥,云南,15.26,18.48,21.63,33.1,21.10%,17.05%,53.03%,116.91%,否
000677,000677.SZ,ST海龙,深交所,主板,化纤,山东,1.97,2.52,4.05,4.27,27.92%,60.71%,5.43%,116.75%,是
603150,603150.SH,万朗磁塑,上交所,主板,塑料,安徽,20.0,22.95,25.34,43.35,14.75%,10.41%,71.07%,116.75%,否
002067,002067.SZ,景兴纸业,深交所,主板,造纸,浙江,2.33,2.69,3.09,5.05,15.45%,14.87%,63.43%,116.74%,否
688323,688323.SH,瑞华泰,上交所,科创板,塑料,深圳,9.09,9.15,11.62,19.7,0.66%,26.99%,69.54%,116.72%,否
605277,605277.SH,新亚电子,上交所,主板,元器件,浙江,9.79,11.21,12.65,21.21,14.50%,12.85%,67.67%,116.65%,否
002295,002295.SZ,精艺股份,深交所,主板,铜,广东,4.52,5.05,5.81,9.78,11.73%,15.05%,68.33%,116.37%,否
300320,300320.SZ,海达股份,深交所,创业板,橡胶,江苏,4.52,7.99,8.35,9.78,76.77%,4.51%,17.13%,116.37%,否
603280,603280.SH,南方路机,上交所,主板,工程机械,福建,15.21,18.41,18.7,32.91,21.04%,1.58%,75.99%,116.37%,否
300994,300994.SZ,久祺股份,深交所,创业板,文教休闲,浙江,7.11,8.86,9.49,15.38,24.61%,7.11%,62.07%,116.32%,否
300596,300596.SZ,利安隆,深交所,创业板,化工原料,天津,18.22,22.61,23.82,39.41,24.09%,5.35%,65.45%,116.30%,否
300066,300066.SZ,三川智慧,深交所,创业板,电器仪表,江西,2.79,3.08,3.37,6.03,10.39%,9.42%,78.93%,116.13%,否
300535,300535.SZ,达威股份,深交所,创业板,化工原料,四川,8.51,11.25,11.69,18.38,32.20%,3.91%,57.23%,115.98%,否
600319,600319.SH,亚星化学,上交所,主板,化工原料,山东,3.22,3.65,4.32,6.94,13.35%,18.36%,60.65%,115.53%,否
002074,002074.SZ,国轩高科,深交所,主板,电气设备,安徽,16.23,18.04,18.41,34.98,11.15%,2.05%,90.01%,115.53%,否
301028,301028.SZ,鼎熔岩,深交所,创业板,专用机械,福建,6.09,8.46,9.01,13.12,38.92%,6.50%,45.62%,115.44%,否
600160,600160.SH,巨化股份,上交所,主板,化工原料,浙江,15.66,16.4,23.0,33.73,4.73%,40.24%,46.65%,115.39%,否
301063,301063.SZ,海锅股份,深交所,创业板,电气设备,江苏,10.71,13.26,20.88,23.06,23.81%,57.47%,10.44%,115.31%,否
002469,002469.SZ,三维化学,深交所,主板,化工原料,山东,4.0,4.77,7.11,8.6,19.25%,49.06%,20.96%,115.00%,否
603320,603320.SH,迪贝电气,上交所,主板,电气设备,浙江,8.91,12.06,13.21,19.15,35.35%,9.54%,44.97%,114.93%,否
301299,301299.SZ,卓创资讯,深交所,创业板,互联网,山东,29.43,36.8,46.55,63.25,25.04%,26.49%,35.88%,114.92%,否
300145,300145.SZ,南方泵业,深交所,创业板,机械基件,浙江,2.02,2.24,3.07,4.34,10.89%,37.05%,41.37%,114.85%,否
920110,920110.BJ,雷特科技,北交所,北交所,电气设备,广东,14.82,14.84,27.57,31.82,0.13%,85.78%,15.42%,114.71%,否
688216,688216.SH,气派科技,上交所,科创板,半导体,深圳,12.18,14.38,14.65,26.15,18.06%,1.88%,78.50%,114.70%,否
300126,300126.SZ,锐奇股份,深交所,创业板,轻工机械,上海,3.42,4.23,4.8,7.34,23.68%,13.48%,52.92%,114.62%,否
688646,688646.SH,ST逸飞,上交所,科创板,专用机械,湖北,21.2,22.83,29.73,45.46,7.69%,30.22%,52.91%,114.43%,是
002788,002788.SZ,鹭燕医药,深交所,主板,医药商业,福建,6.1,7.12,7.23,13.08,16.72%,1.54%,80.91%,114.43%,否
001206,001206.SZ,依依股份,深交所,主板,造纸,天津,9.39,11.71,13.78,20.12,24.71%,17.68%,46.01%,114.27%,否
300335,300335.SZ,迪森股份,深交所,创业板,供气供热,广东,3.3,3.82,4.16,7.07,15.76%,8.90%,69.95%,114.24%,否
600725,600725.SH,云维股份,上交所,主板,商贸代理,云南,1.98,2.33,2.62,4.24,17.68%,12.45%,61.83%,114.14%,否
688235,688235.SH,百济神州,上交所,科创板,生物制药,北京,100.65,143.6,194.44,215.42,42.67%,35.40%,10.79%,114.03%,否
688591,688591.SH,泰凌微,上交所,科创板,半导体,上海,15.73,15.86,29.96,33.63,0.83%,88.90%,12.25%,113.80%,否
688103,688103.SH,国力电子,上交所,科创板,元器件,江苏,25.33,27.64,41.2,54.15,9.12%,49.06%,31.43%,113.78%,否
301263,301263.SZ,泰恩康,深交所,创业板,医药商业,广东,11.65,12.2,16.75,24.9,4.72%,37.30%,48.66%,113.73%,否
300111,300111.SZ,向日葵,深交所,创业板,化学制药,浙江,1.83,2.13,2.33,3.91,16.39%,9.39%,67.81%,113.66%,否
301273,301273.SZ,瑞晨环保,深交所,创业板,机械基件,上海,12.75,13.83,16.72,27.24,8.47%,20.90%,62.92%,113.65%,否
